Well,Time,Observed
199-D4-20,3/16/2019,117.9235
199-D4-20,4/15/2019,117.7701
199-D4-20,5/16/2019,117.9115
199-D4-20,6/15/2019,118.199
199-D4-20,7/16/2019,118.0842
199-D4-20,8/16/2019,117.9858
199-D4-20,9/15/2019,117.8334
199-D4-20,10/16/2019,117.5993
199-D4-20,11/15/2019,117.5849
199-D4-20,12/16/2019,117.731
199-D4-20,1/16/2020,117.7487
199-D4-20,2/14/2020,117.8958
199-D4-20,3/16/2020,117.936
199-D4-20,4/15/2020,117.7728
199-D4-20,5/16/2020,118.01
199-D4-20,6/15/2020,118.6173
199-D4-20,7/16/2020,118.8311
199-D4-20,8/16/2020,118.6975
199-D4-20,9/15/2020,118.3903
199-D4-20,10/16/2020,118.0303
199-D4-20,11/15/2020,117.9596
199-D4-20,12/16/2020,118.082
199-D4-21,1/31/2014,
199-D4-21,2/14/2014,
199-D4-21,3/16/2014,
199-D4-21,4/15/2014,
199-D4-21,5/16/2014,117.8168
199-D4-21,6/15/2014,118.0159
199-D4-21,7/16/2014,118.0491
199-D4-21,8/16/2014,117.7263
199-D4-21,9/15/2014,117.1677
199-D4-21,10/16/2014,116.8177
199-D4-21,11/15/2014,116.8582
199-D4-21,12/16/2014,117.0409
199-D4-21,1/16/2015,117.2839
199-D4-21,2/14/2015,117.4978
199-D4-21,3/16/2015,117.5107
199-D4-21,4/15/2015,117.3589
199-D4-21,5/16/2015,117.2398
199-D4-21,6/15/2015,117.2501
199-D4-21,7/16/2015,117.1423
199-D4-21,8/16/2015,117.2049
199-D4-21,9/15/2015,117.0264
199-D4-21,10/16/2015,116.9476
199-D4-21,11/15/2015,116.8925
199-D4-21,12/16/2015,116.9945
199-D4-21,1/16/2016,117.1487
199-D4-21,2/15/2016,117.0856
199-D4-21,3/16/2016,117.2542
199-D4-21,4/15/2016,117.532
199-D4-21,5/16/2016,117.7621
199-D4-21,6/15/2016,117.5681
199-D4-21,7/16/2016,117.5402
199-D4-21,8/16/2016,117.4656
199-D4-21,9/15/2016,117.2161
199-D4-21,10/16/2016,117.1117
199-D4-21,11/15/2016,117.2286
199-D4-21,12/16/2016,117.3886
199-D4-21,1/16/2017,117.7211
199-D4-21,2/14/2017,117.6131
199-D4-21,3/16/2017,117.6685
199-D4-21,4/15/2017,118.3087
199-D4-21,5/16/2017,118.593
199-D4-21,6/15/2017,118.8564
199-D4-21,7/16/2017,118.3391
199-D4-21,8/16/2017,117.8956
199-D4-21,9/15/2017,117.5931
199-D4-21,10/16/2017,117.1218
199-D4-21,11/15/2017,117.0227
199-D4-21,12/16/2017,117.2453
199-D4-21,1/16/2018,117.4342
199-D4-21,2/14/2018,117.7828
199-D4-21,3/16/2018,117.6426
199-D4-21,4/15/2018,117.6399
199-D4-21,5/16/2018,118.4312
199-D4-21,6/15/2018,118.7184
199-D4-21,7/16/2018,118.1513
199-D4-21,8/16/2018,117.7144
199-D4-21,9/15/2018,117.2582
199-D4-21,10/16/2018,117.0173
199-D4-21,11/15/2018,117.1621
199-D4-21,12/16/2018,117.2038
199-D4-21,1/16/2019,117.1913
199-D4-21,2/14/2019,117.2187
199-D4-21,3/16/2019,117.1981
199-D4-21,4/15/2019,117.0176
199-D4-21,5/16/2019,117.3904
199-D4-21,6/15/2019,117.5618
199-D4-21,7/16/2019,117.1927
199-D4-21,8/16/2019,117.0839
199-D4-21,9/15/2019,116.8673
199-D4-21,10/16/2019,116.7508
199-D4-21,11/15/2019,116.9075
199-D4-21,12/16/2019,116.9631
199-D4-21,1/16/2020,116.9325
199-D4-21,2/14/2020,117.1085
199-D4-21,3/16/2020,116.9926
199-D4-21,4/15/2020,116.8823
199-D4-21,5/16/2020,117.3999
199-D4-21,6/15/2020,117.9665
199-D4-21,7/16/2020,118.2633
199-D4-21,8/16/2020,118.132
199-D4-21,9/15/2020,117.2918
199-D4-21,10/16/2020,116.9991
199-D4-21,12/16/2020,117.2354
199-D4-22,1/31/2014,116.921
199-D4-22,3/16/2014,116.9495
199-D4-22,6/15/2014,117.889
199-D4-22,9/15/2014,117.1375
199-D4-22,12/16/2014,116.9905
199-D4-22,3/16/2015,117.4695
199-D4-22,6/15/2015,117.2895
199-D4-22,8/16/2015,117.211
199-D4-22,9/15/2015,117.13
199-D4-22,12/16/2015,116.9605
199-D4-22,3/16/2016,117.2855
199-D4-22,6/15/2016,117.504
199-D4-22,9/15/2016,117.446
199-D4-22,11/15/2016,117.155
199-D4-22,12/16/2016,117.523
199-D4-22,2/14/2017,117.568
199-D4-22,3/16/2017,117.735
199-D4-22,5/16/2017,118.522
199-D4-22,6/15/2017,118.872
199-D4-22,9/15/2017,117.688
199-D4-22,11/15/2017,116.943
199-D4-22,2/14/2018,116.887
199-D4-22,3/16/2018,117.719
199-D4-22,5/16/2018,118.039
199-D4-22,11/15/2018,117.013
199-D4-22,3/16/2019,117.23
199-D4-22,10/16/2019,116.719
199-D4-22,3/16/2020,117.08
199-D4-22,12/16/2020,117.26
199-D4-23,1/31/2014,117.2448
199-D4-23,2/14/2014,117.0461
199-D4-23,3/16/2014,117.6812
199-D4-23,4/15/2014,117.8946
199-D4-23,5/16/2014,118.5629
199-D4-23,6/15/2014,118.6679
199-D4-23,7/16/2014,118.5044
199-D4-23,8/16/2014,117.9276
199-D4-23,9/15/2014,117.1391
199-D4-23,10/16/2014,116.9319
199-D4-23,11/15/2014,117.1081
199-D4-23,12/16/2014,117.6029
199-D4-23,1/16/2015,117.8888
199-D4-23,2/14/2015,118.2079
199-D4-23,3/16/2015,118.046
199-D4-23,4/15/2015,117.8313
199-D4-23,5/16/2015,117.839
199-D4-23,6/15/2015,117.6863
199-D4-23,7/16/2015,117.5427
199-D4-23,8/16/2015,117.679
199-D4-23,9/15/2015,117.1853
199-D4-23,10/16/2015,117.0762
199-D4-23,11/15/2015,117.3384
199-D4-23,12/16/2015,117.3545
199-D4-23,1/16/2016,117.4804
199-D4-23,2/15/2016,117.5076
199-D4-23,3/16/2016,117.7343
199-D4-23,4/15/2016,118.3184
199-D4-23,5/16/2016,118.3497
199-D4-23,6/15/2016,118.0926
199-D4-23,7/16/2016,117.8975
199-D4-23,8/16/2016,117.698
199-D4-23,9/15/2016,117.26
199-D4-23,10/16/2016,117.3694
199-D4-23,11/15/2016,117.6572
199-D4-23,12/16/2016,117.8569
199-D4-23,1/16/2017,118.1553
199-D4-23,2/14/2017,117.9796
199-D4-23,3/16/2017,118.2585
199-D4-23,4/15/2017,119.0739
199-D4-23,5/16/2017,119.4412
199-D4-23,6/15/2017,119.43
199-D4-23,7/16/2017,118.3684
199-D4-23,8/16/2017,117.7782
199-D4-23,9/15/2017,117.4634
199-D4-23,10/16/2017,117.0389
199-D4-23,11/15/2017,117.1214
199-D4-23,12/16/2017,117.4998
199-D4-23,1/16/2018,117.8211
199-D4-23,2/14/2018,118.2808
199-D4-23,3/16/2018,117.9361
199-D4-23,4/15/2018,118.0877
199-D4-23,5/16/2018,119.681
199-D4-23,6/15/2018,119.1142
199-D4-23,7/16/2018,118.252
199-D4-23,8/16/2018,117.7815
199-D4-23,9/15/2018,117.1724
199-D4-23,10/16/2018,116.9609
199-D4-23,11/15/2018,117.3665
199-D4-23,12/16/2018,117.337
199-D4-23,1/16/2019,117.3596
199-D4-23,2/14/2019,117.4276
199-D4-23,3/16/2019,117.3252
199-D4-23,4/15/2019,117.1522
199-D4-23,5/16/2019,117.9673
199-D4-23,6/15/2019,117.9027
199-D4-23,7/16/2019,117.4607
199-D4-23,8/16/2019,117.4102
199-D4-23,9/15/2019,116.8869
199-D4-23,10/16/2019,116.7834
199-D4-23,11/15/2019,117.248
199-D4-23,12/16/2019,117.296
199-D4-23,1/16/2020,117.3636
199-D4-23,2/14/2020,117.6564
199-D4-23,3/16/2020,117.2574
199-D4-23,4/15/2020,117.1198
199-D4-23,5/16/2020,118.3125
199-D4-23,6/15/2020,118.9528
199-D4-23,7/16/2020,118.6673
199-D4-23,8/16/2020,118.1683
199-D4-23,9/15/2020,117.2841
199-D4-23,10/16/2020,117.0796
199-D4-23,11/15/2020,117.5081
199-D4-23,12/16/2020,117.5274
199-D4-25,3/16/2014,117.338
199-D4-25,7/16/2014,118.34
199-D4-25,9/15/2014,117.38
199-D4-25,12/16/2014,117.339
199-D4-25,2/14/2015,117.861
199-D4-25,6/15/2015,117.583
199-D4-25,8/16/2015,117.545
199-D4-25,12/16/2015,117.257
199-D4-25,3/16/2016,117.535
199-D4-25,6/15/2016,117.89
199-D4-25,11/15/2016,117.538
199-D4-25,11/15/2017,
199-D4-25,11/15/2018,
199-D4-26,1/31/2014,117.202
199-D4-26,4/15/2014,117.515
199-D4-26,10/16/2014,117.089
199-D4-26,1/16/2015,117.543
199-D4-26,4/15/2015,117.816
199-D4-26,7/16/2015,117.4
199-D4-26,10/16/2015,117.13
199-D4-26,1/16/2016,117.277
199-D4-26,4/15/2016,118.125
199-D4-26,7/16/2016,117.795
199-D4-27,12/16/2014,
199-D4-27,12/16/2015,
199-D4-27,11/15/2018,
199-D4-27,12/16/2019,
199-D4-31,12/16/2014,
199-D4-31,12/16/2015,
199-D4-31,11/15/2017,
199-D4-32,12/16/2014,
199-D4-32,12/16/2015,
199-D4-32,10/16/2018,
199-D4-36,12/16/2014,
199-D4-36,12/16/2015,
199-D4-36,12/16/2016,
199-D4-4,12/16/2014,
199-D4-4,12/16/2015,
199-D4-5,11/15/2014,
199-D4-5,10/16/2016,
199-D4-5,11/15/2017,
199-D4-5,10/16/2018,
199-D4-55,11/15/2015,
199-D4-55,1/16/2016,
199-D4-55,4/15/2016,
199-D4-55,7/16/2016,
199-D4-6,1/31/2014,117.118
199-D4-6,6/15/2014,118.249
199-D4-6,12/16/2014,117.23
199-D4-6,6/15/2015,117.54
199-D4-6,10/16/2015,116.989
199-D4-6,12/16/2015,117.177
199-D4-6,6/15/2016,117.708
199-D4-6,10/16/2016,117.272
199-D4-6,12/16/2016,117.619
199-D4-6,6/15/2017,
199-D4-62,3/16/2014,117.594
199-D4-62,6/15/2014,118.561
199-D4-62,9/15/2014,117.733
199-D4-62,12/16/2014,117.401
199-D4-62,2/14/2015,118.314
199-D4-62,6/15/2015,117.93
199-D4-62,8/16/2015,117.871
199-D4-62,12/16/2015,
199-D4-62,3/16/2016,117.829
199-D4-62,6/15/2016,118.297
199-D4-62,12/16/2016,117.832
199-D4-65,11/15/2015,117.408
199-D4-65,1/16/2016,117.651
199-D4-65,4/15/2016,118.098
199-D4-65,7/16/2016,118.153
199-D4-7,1/31/2014,117.012
199-D4-7,3/16/2014,116.812
199-D4-7,6/15/2014,118.098
199-D4-7,9/15/2014,116.926
199-D4-7,12/16/2014,117.097
199-D4-7,3/16/2015,117.589
199-D4-7,6/15/2015,117.409
199-D4-7,9/15/2015,117.082
199-D4-7,12/16/2015,117.116
199-D4-7,3/16/2016,117.446
199-D4-7,6/15/2016,117.749
199-D4-7,9/15/2016,117.374
199-D4-7,12/16/2016,117.599
199-D4-7,3/16/2017,117.783
199-D4-7,6/15/2017,119.057
199-D4-7,9/15/2017,117.692
199-D4-7,3/16/2018,117.796
199-D4-7,3/16/2019,117.308
199-D4-77,11/15/2015,117.697
199-D4-77,4/15/2016,118.344
199-D4-77,7/16/2016,118.374
199-D4-77,11/15/2017,
199-D4-78,11/15/2014,
199-D4-78,10/16/2015,
199-D4-78,12/16/2019,
199-D4-86,1/31/2014,118.0019
199-D4-86,2/14/2014,117.8015
199-D4-86,3/16/2014,118.0946
199-D4-86,4/15/2014,118.543
199-D4-86,5/16/2014,119.145
199-D4-86,6/15/2014,119.3072
199-D4-86,7/16/2014,119.162
199-D4-86,8/16/2014,118.6635
199-D4-86,9/15/2014,117.9744
199-D4-86,10/16/2014,117.6534
199-D4-86,11/15/2014,117.8345
199-D4-86,12/16/2014,118.0651
199-D4-86,1/16/2015,118.4011
199-D4-86,2/14/2015,118.7051
199-D4-86,3/16/2015,118.6515
199-D4-86,4/15/2015,118.4433
199-D4-86,5/16/2015,118.2597
199-D4-86,6/15/2015,118.2692
199-D4-86,7/16/2015,118.1274
199-D4-86,8/16/2015,118.183
199-D4-86,9/15/2015,117.8225
199-D4-86,10/16/2015,117.6255
199-D4-86,11/15/2015,117.7554
199-D4-86,12/16/2015,117.8599
199-D4-86,1/16/2016,117.9337
199-D4-86,2/15/2016,117.9967
199-D4-86,3/16/2016,118.2018
199-D4-86,4/15/2016,118.5931
199-D4-86,5/16/2016,118.7787
199-D4-86,6/15/2016,118.6106
199-D4-86,7/16/2016,118.4241
199-D4-86,8/16/2016,118.1895
199-D4-86,9/15/2016,117.7553
199-D4-86,10/16/2016,117.6833
199-D4-86,11/15/2016,118.0132
199-D4-86,12/16/2016,118.2173
199-D4-86,1/16/2017,118.4534
199-D4-86,2/14/2017,118.3517
199-D4-86,3/16/2017,118.6131
199-D4-86,4/15/2017,119.3923
199-D4-86,5/16/2017,119.8062
199-D4-86,6/15/2017,119.9185
199-D4-86,7/16/2017,118.9793
199-D4-86,8/16/2017,118.3684
199-D4-86,9/15/2017,118.0059
199-D4-86,10/16/2017,117.6535
199-D4-86,11/15/2017,117.6553
199-D4-86,12/16/2017,117.9211
199-D4-86,1/16/2018,118.2398
199-D4-86,2/14/2018,118.6462
199-D4-86,3/16/2018,118.51
199-D4-86,4/15/2018,118.5692
199-D4-86,5/16/2018,119.9325
199-D4-86,6/15/2018,119.6119
199-D4-86,7/16/2018,118.8519
199-D4-86,8/16/2018,118.42
199-D4-86,9/15/2018,117.9181
199-D4-86,10/16/2018,117.6159
199-D4-86,11/15/2018,117.8558
199-D4-86,12/16/2018,117.8807
199-D4-86,1/16/2019,117.8866
199-D4-86,2/14/2019,117.9072
199-D4-86,3/16/2019,117.7647
199-D4-86,4/15/2019,117.5865
199-D4-86,5/16/2019,118.2938
199-D4-86,6/15/2019,118.3997
199-D4-86,7/16/2019,118.0444
199-D4-86,8/16/2019,117.9972
199-D4-86,9/15/2019,117.5667
199-D4-86,10/16/2019,117.3213
199-D4-86,11/15/2019,117.6539
199-D4-86,12/16/2019,117.8598
199-D4-86,1/16/2020,117.7332
199-D4-86,2/14/2020,118.2244
199-D4-86,3/16/2020,117.9208
199-D4-86,4/15/2020,117.6771
199-D4-86,5/16/2020,118.6683
199-D4-86,6/15/2020,119.399
199-D4-86,7/16/2020,119.126
199-D4-86,8/16/2020,118.5671
199-D4-86,9/15/2020,117.9727
199-D4-86,10/16/2020,117.6786
199-D4-86,11/15/2020,117.9596
199-D4-86,12/16/2020,118.0493
199-D4-92,1/31/2014,117.2
199-D4-92,4/15/2014,117.511
199-D4-92,7/16/2014,118.335
199-D4-92,10/16/2014,117.11
199-D4-92,1/16/2015,117.495
199-D4-92,4/15/2015,117.8
199-D4-92,7/16/2015,117.393
199-D4-92,10/16/2015,117.157
199-D4-92,1/16/2016,117.266
199-D4-92,4/15/2016,118.101
199-D4-92,7/16/2016,117.757
199-D4-93,7/16/2014,118.352
199-D4-93,10/16/2014,117.07
199-D4-93,1/16/2015,117.256
199-D4-93,4/15/2015,117.774
199-D4-93,7/16/2015,117.327
199-D4-93,10/16/2015,117.125
199-D4-93,1/16/2016,117.268
199-D4-93,4/15/2016,118.138
199-D4-93,7/16/2016,117.761
199-D5-107,1/16/2015,
199-D5-107,10/16/2015,
199-D5-108,10/16/2014,
199-D5-108,10/16/2015,
199-D5-109,10/16/2014,
199-D5-110,10/16/2014,
199-D5-110,10/16/2015,
199-D5-114,10/16/2014,
199-D5-114,10/16/2015,
199-D5-115,10/16/2014,
199-D5-115,10/16/2015,
199-D5-147,8/16/2015,
199-D5-147,11/15/2015,
199-D5-147,2/15/2016,
199-D5-147,5/16/2016,
199-D5-40,1/31/2014,117.736
199-D5-40,2/14/2014,117.731
199-D5-40,3/16/2014,117.6515
199-D5-40,6/15/2014,118.4135
199-D5-40,8/16/2014,118.637
199-D5-40,9/15/2014,118.39
199-D5-40,11/15/2014,117.883
199-D5-40,12/16/2014,117.936
199-D5-40,2/14/2015,118.133
199-D5-40,3/16/2015,118.346
199-D5-40,7/16/2015,118.2205
199-D5-40,8/16/2015,118.179
199-D5-40,9/15/2015,118.066
199-D5-40,10/16/2015,117.896
199-D5-40,12/16/2015,117.924
199-D5-40,2/15/2016,117.962
199-D5-40,3/16/2016,117.994
199-D5-40,5/16/2016,118.431
199-D5-40,6/15/2016,118.453
199-D5-40,9/15/2016,118.41
199-D5-40,11/15/2016,
199-D5-40,12/16/2016,118.364
199-D5-40,3/16/2017,118.607
199-D5-40,6/15/2017,119.496
199-D5-40,9/15/2017,118.659
199-D5-40,11/15/2017,118.184
199-D5-40,3/16/2018,118.508
199-D5-40,7/16/2018,119.242
199-D5-40,10/16/2018,118.403
199-D5-40,11/15/2018,118.11
199-D5-40,3/16/2019,118.036
199-D5-40,10/16/2019,117.715
199-D5-40,3/16/2020,118
199-D5-40,12/16/2020,118.27
9-199-D4-101,11/15/2020,
9-199-D4-12,12/16/2016,
9-199-D4-24,11/15/2017,
9-199-D4-29,1/16/2018,
9-199-D4-50,1/16/2018,
9-199-D4-50,12/16/2020,
9-199-D4-54,11/15/2017,
9-199-D4-56,12/16/2016,
9-199-D4-56,12/16/2019,
9-199-D4-60,11/15/2017,
9-199-D4-66,11/15/2017,
9-199-D4-68,12/16/2016,
9-199-D4-68,12/16/2019,
9-199-D4-73,12/16/2016,
9-199-D4-79,12/16/2016,
9-199-D4-82,11/15/2017,
9-199-D4-82,12/16/2020,
9-199-D4-9,12/16/2016,
199-D2-11,1/31/2014,118.3869
199-D2-11,2/14/2014,118.3003
199-D2-11,3/16/2014,118.2103
199-D2-11,4/15/2014,118.2904
199-D2-11,5/16/2014,118.414
199-D2-11,6/15/2014,119.0412
199-D2-11,7/16/2014,119.3639
199-D2-11,8/16/2014,119.4807
199-D2-11,9/15/2014,119.3085
199-D2-11,10/16/2014,119.2492
199-D2-11,11/15/2014,119.1896
199-D2-11,12/16/2014,119.1525
199-D2-11,1/16/2015,119.2097
199-D2-11,2/14/2015,119.3483
199-D2-11,3/16/2015,119.4856
199-D2-11,4/15/2015,119.5073
199-D2-11,5/16/2015,119.4981
199-D2-11,6/15/2015,119.4637
199-D2-11,7/16/2015,119.4381
199-D2-11,8/16/2015,119.3998
199-D2-11,9/15/2015,119.3535
199-D2-11,10/16/2015,119.2884
199-D2-11,11/15/2015,119.2484
199-D2-11,12/16/2015,119.2488
199-D2-11,1/16/2016,119.2345
199-D2-11,2/15/2016,119.2551
199-D2-11,3/16/2016,119.2796
199-D2-11,4/15/2016,119.2281
199-D2-11,5/16/2016,119.3897
199-D2-11,6/15/2016,119.4895
199-D2-11,7/16/2016,119.48
199-D2-11,8/16/2016,119.4876
199-D2-11,9/15/2016,119.388
199-D2-11,10/16/2016,119.203
199-D2-11,11/15/2016,119.2517
199-D2-11,12/16/2016,119.3654
199-D2-11,1/16/2017,119.4103
199-D2-11,2/14/2017,119.471
199-D2-11,3/16/2017,119.551
199-D2-11,4/15/2017,119.5886
199-D2-11,5/16/2017,119.7766
199-D2-11,6/15/2017,119.89
199-D2-11,7/16/2017,119.9459
199-D2-11,8/16/2017,119.7882
199-D2-11,9/15/2017,119.5758
199-D2-11,10/16/2017,119.4613
199-D2-11,11/15/2017,119.3185
199-D2-11,12/16/2017,119.2023
199-D2-11,1/16/2018,119.2226
199-D2-11,2/14/2018,119.2045
199-D2-11,3/16/2018,119.2381
199-D2-11,4/15/2018,119.1727
199-D2-11,5/16/2018,119.3276
199-D2-11,6/15/2018,119.6768
199-D2-11,7/16/2018,119.6945
199-D2-11,8/16/2018,119.5684
199-D2-11,9/15/2018,119.4071
199-D2-11,10/16/2018,119.2154
199-D2-11,11/15/2018,119.0834
199-D2-11,12/16/2018,119.027
199-D2-11,1/16/2019,118.9806
199-D2-11,2/14/2019,118.9145
199-D2-11,3/16/2019,118.8433
199-D2-11,4/15/2019,118.7881
199-D2-11,5/16/2019,118.821
199-D2-11,6/15/2019,118.9616
199-D2-11,7/16/2019,119.0371
199-D2-11,8/16/2019,119.0146
199-D2-11,9/15/2019,118.944
199-D2-11,10/16/2019,118.7965
199-D2-11,11/15/2019,118.7604
199-D2-11,12/16/2019,118.8151
199-D2-11,1/16/2020,118.7873
199-D2-11,2/14/2020,118.8026
199-D2-11,3/16/2020,118.8922
199-D2-11,4/15/2020,118.922
199-D2-11,5/16/2020,118.9551
199-D2-11,6/15/2020,119.0445
199-D2-11,7/16/2020,119.0147
199-D2-11,8/16/2020,119.0365
199-D2-11,9/15/2020,119.2313
199-D2-11,10/16/2020,119.0601
199-D2-11,11/15/2020,118.9927
199-D2-11,12/16/2020,118.9751
199-D4-48,12/16/2014,
199-D4-48,12/16/2015,
199-D4-48,10/16/2018,
199-D4-48,12/16/2020,
199-D5-103,1/31/2014,
199-D5-103,2/14/2014,118.5206
199-D5-103,3/16/2014,118.6675
199-D5-103,4/15/2014,118.8743
199-D5-103,5/16/2014,118.9973
199-D5-103,6/15/2014,119.1106
199-D5-103,7/16/2014,119.2266
199-D5-103,8/16/2014,119.2861
199-D5-103,9/15/2014,119.1393
199-D5-103,10/16/2014,119.128
199-D5-103,11/15/2014,119.1692
199-D5-103,12/16/2014,119.1346
199-D5-103,1/16/2015,119.1416
199-D5-103,2/14/2015,119.2362
199-D5-103,3/16/2015,119.3326
199-D5-103,4/15/2015,119.3642
199-D5-103,5/16/2015,119.3615
199-D5-103,6/15/2015,119.2953
199-D5-103,7/16/2015,119.2819
199-D5-103,8/16/2015,119.2247
199-D5-103,9/15/2015,119.1812
199-D5-103,10/16/2015,119.1046
199-D5-103,11/15/2015,119.0045
199-D5-103,12/16/2015,118.9824
199-D5-103,1/16/2016,118.9692
199-D5-103,2/15/2016,118.9906
199-D5-103,3/16/2016,119.0587
199-D5-103,4/15/2016,119.0293
199-D5-103,5/16/2016,119.2016
199-D5-103,6/15/2016,119.298
199-D5-103,7/16/2016,119.2992
199-D5-103,8/16/2016,119.2803
199-D5-103,9/15/2016,119.2191
199-D5-103,10/16/2016,119.0236
199-D5-103,11/15/2016,119.0094
199-D5-103,12/16/2016,119.1249
199-D5-103,1/16/2017,119.2135
199-D5-103,2/14/2017,119.2865
199-D5-103,3/16/2017,119.3415
199-D5-103,4/15/2017,119.4452
199-D5-103,5/16/2017,119.5417
199-D5-103,6/15/2017,119.6991
199-D5-103,7/16/2017,119.8271
199-D5-103,8/16/2017,119.7192
199-D5-103,9/15/2017,119.4855
199-D5-103,10/16/2017,119.321
199-D5-103,11/15/2017,119.216
199-D5-103,12/16/2017,119.1214
199-D5-103,1/16/2018,119.116
199-D5-103,2/14/2018,119.1631
199-D5-103,3/16/2018,119.2486
199-D5-103,4/15/2018,119.225
199-D5-103,5/16/2018,119.3122
199-D5-103,6/15/2018,119.5232
199-D5-103,7/16/2018,119.5988
199-D5-103,8/16/2018,119.5015
199-D5-106,1/31/2014,
199-D5-106,2/14/2014,118.484
199-D5-106,3/16/2014,118.7263
199-D5-106,4/15/2014,119.015
199-D5-106,5/16/2014,119.1505
199-D5-106,6/15/2014,119.227
199-D5-106,7/16/2014,119.3103
199-D5-106,8/16/2014,119.3423
199-D5-106,9/15/2014,119.178
199-D5-106,10/16/2014,119.1702
199-D5-106,11/15/2014,119.2492
199-D5-106,12/16/2014,119.2108
199-D5-106,1/16/2015,119.2495
199-D5-106,2/14/2015,119.3051
199-D5-106,3/16/2015,119.3736
199-D5-106,4/15/2015,119.4029
199-D5-106,5/16/2015,119.3983
199-D5-106,6/15/2015,119.3173
199-D5-106,7/16/2015,119.3134
199-D5-106,8/16/2015,119.2564
199-D5-106,9/15/2015,119.2151
199-D5-106,10/16/2015,119.1327
199-D5-106,11/15/2015,119.0231
199-D5-106,12/16/2015,118.9975
199-D5-106,1/16/2016,118.9874
199-D5-106,2/15/2016,119.0143
199-D5-106,3/16/2016,119.0937
199-D5-106,4/15/2016,119.0572
199-D5-106,5/16/2016,119.2597
199-D5-106,6/15/2016,119.3408
199-D5-106,7/16/2016,119.326
199-D5-106,8/16/2016,119.3051
199-D5-106,9/15/2016,119.2182
199-D5-106,10/16/2016,119.0024
199-D5-106,11/15/2016,119.0228
199-D5-106,12/16/2016,119.1454
199-D5-106,1/16/2017,119.2345
199-D5-106,2/14/2017,119.3109
199-D5-106,3/16/2017,119.3602
199-D5-106,4/15/2017,119.4733
199-D5-106,5/16/2017,119.5478
199-D5-106,6/15/2017,119.7153
199-D5-106,7/16/2017,119.8416
199-D5-106,8/16/2017,119.7103
199-D5-106,9/15/2017,119.4706
199-D5-106,10/16/2017,119.3201
199-D5-106,11/15/2017,119.2075
199-D5-106,12/16/2017,119.2056
199-D5-106,1/16/2018,119.1585
199-D5-106,2/14/2018,119.2309
199-D5-106,3/16/2018,119.313
199-D5-106,4/15/2018,119.3051
199-D5-106,5/16/2018,119.4223
199-D5-106,6/15/2018,119.5858
199-D5-106,7/16/2018,119.6252
199-D5-106,8/16/2018,119.4978
199-D5-106,9/15/2018,119.3137
199-D5-106,10/16/2018,119.0181
199-D5-106,11/15/2018,118.8321
199-D5-106,12/16/2018,118.7513
199-D5-106,1/16/2019,118.69
199-D5-106,2/14/2019,118.607
199-D5-106,3/16/2019,118.5274
199-D5-106,4/15/2019,118.5161
199-D5-106,5/16/2019,118.581
199-D5-106,6/15/2019,118.721
199-D5-106,7/16/2019,118.7604
199-D5-106,8/16/2019,118.7048
199-D5-106,9/15/2019,118.6284
199-D5-106,10/16/2019,118.4998
199-D5-106,11/15/2019,118.4867
199-D5-106,12/16/2019,118.5404
199-D5-106,1/16/2020,118.5737
199-D5-106,2/14/2020,118.5875
199-D5-106,3/16/2020,118.68
199-D5-106,4/15/2020,118.7732
199-D5-106,5/16/2020,118.8364
199-D5-106,6/15/2020,118.8565
199-D5-106,7/16/2020,118.8514
199-D5-106,8/16/2020,118.7997
199-D5-106,9/15/2020,119.0751
199-D5-106,10/16/2020,118.892
199-D5-106,11/15/2020,118.8449
199-D5-106,12/16/2020,118.817
199-D5-123,3/16/2014,118.575
199-D5-123,6/15/2014,118.949
199-D5-123,9/15/2014,118.918
199-D5-123,12/16/2014,118.812
199-D5-123,2/14/2015,118.893
199-D5-123,5/16/2015,118.889
199-D5-123,8/16/2015,118.79
199-D5-123,12/16/2015,118.549
199-D5-123,3/16/2016,118.62
199-D5-123,6/15/2016,118.872
199-D5-123,12/16/2016,118.684
199-D5-123,12/16/2017,118.773
199-D5-123,12/16/2018,118.555
199-D5-123,12/16/2019,118.316
199-D5-123,12/16/2020,118.56
199-D5-132,2/14/2014,118.578
199-D5-132,6/15/2014,118.941
199-D5-132,8/16/2014,119.025
199-D5-132,11/15/2014,
199-D5-132,2/14/2015,118.907
199-D5-132,5/16/2015,118.968
199-D5-132,8/16/2015,118.85
199-D5-132,11/15/2015,118.661
199-D5-132,2/15/2016,118.643
199-D5-132,5/16/2016,118.878
199-D5-132,11/15/2016,118.695
199-D5-132,2/14/2017,118.904
199-D5-132,5/16/2017,119.182
199-D5-132,11/15/2017,118.844
199-D5-132,2/14/2018,118.89
199-D5-132,5/16/2018,119.058
199-D5-132,10/16/2018,118.769
199-D5-132,2/14/2019,118.515
199-D5-132,5/16/2019,118.486
199-D5-132,11/15/2019,118.369
199-D5-132,2/14/2020,118.41
199-D5-132,11/15/2020,118.63
199-D5-133,1/31/2014,119.074
199-D5-133,2/14/2014,
199-D5-133,3/16/2014,119.082
199-D5-133,4/15/2014,119.3233
199-D5-133,5/16/2014,119.427
199-D5-133,6/15/2014,119.4915
199-D5-133,7/16/2014,119.553
199-D5-133,8/16/2014,119.5895
199-D5-133,9/15/2014,119.363
199-D5-133,10/16/2014,119.4
199-D5-133,11/15/2014,119.59
199-D5-133,12/16/2014,119.4739
199-D5-133,1/16/2015,119.608
