Row (after comments),Time,Column,Node,Value,scaled Value
437,2015.011,4,-1,0.1377656,16476765.759999996
438,2015.014,4,-1,0.1380501,16510791.959999999
439,2015.016,4,-1,0.1383291,16544160.36
440,2015.019,4,-1,0.1386027,16576882.919999998
441,2015.022,4,-1,0.1388712,16608995.519999998
442,2015.025,4,-1,0.1391348,16640522.079999998
443,2015.027,4,-1,0.139394,16671522.399999997
444,2015.03,4,-1,0.1396492,16702044.319999998
445,2015.033,4,-1,0.1399008,16732135.679999998
446,2015.036,4,-1,0.1401492,16761844.319999998
447,2015.038,4,-1,0.1403949,16791230.039999995
448,2015.041,4,-1,0.1406385,16820364.599999998
449,2015.044,4,-1,0.1408806,16849319.759999998
450,2015.047,4,-1,0.1411218,16878167.279999997
451,2015.049,4,-1,0.1413631,16907026.759999998
452,2015.052,4,-1,0.1416054,16936005.839999996
453,2015.055,4,-1,0.1418498,16965236.08
454,2015.057,4,-1,0.1420978,16994896.88
455,2015.06,4,-1,0.1423511,17025191.56
456,2015.063,4,-1,0.1426126,17056466.959999997
457,2015.066,4,-1,0.1428861,17089177.559999995
458,2015.068,4,-1,0.1431791,17124220.36
459,2015.071,4,-1,0.1435096,17163748.159999996
460,2015.074,4,-1,0.1439442,17215726.319999997
461,2015.077,4,-1,0.14437,17266651.999999996
462,2015.079,4,-1,0.1447863,17316441.48
463,2015.082,4,-1,0.1451935,17365142.599999998
464,2015.085,4,-1,0.145592,17412803.2
465,2015.085,4,-1,0.1456005,17413819.799999997
466,2015.088,4,-1,0.145995,17461002.0
467,2015.09,4,-1,0.1463846,17507598.159999996
468,2015.093,4,-1,0.1467696,17553644.159999996
469,2015.096,4,-1,0.1471502,17599163.919999998
470,2015.099,4,-1,0.1475268,17644205.28
471,2015.101,4,-1,0.1478995,17688780.199999996
472,2015.104,4,-1,0.1482689,17732960.439999998
473,2015.107,4,-1,0.1486354,17776793.839999996
474,2015.11,4,-1,0.1489995,17820340.2
475,2015.112,4,-1,0.1493616,17863647.36
476,2015.115,4,-1,0.1497224,17906799.04
477,2015.118,4,-1,0.1500827,17949890.919999998
478,2015.121,4,-1,0.1504432,17993006.72
479,2015.123,4,-1,0.1508049,18036266.039999995
480,2015.126,4,-1,0.1511693,18079848.279999997
481,2015.129,4,-1,0.1515379,18123932.84
482,2015.131,4,-1,0.1519131,18168806.759999998
483,2015.134,4,-1,0.1522983,18214876.679999996
484,2015.137,4,-1,0.1526998,18262896.08
485,2015.14,4,-1,0.1531331,18314718.759999998
486,2015.142,4,-1,0.153668,18378692.799999997
487,2015.145,4,-1,0.1541965,18441901.399999995
488,2015.148,4,-1,0.1547168,18504129.279999997
489,2015.151,4,-1,0.1552288,18565364.479999997
490,2015.153,4,-1,0.155733,18625666.8
491,2015.156,4,-1,0.1562293,18685024.279999997
492,2015.159,4,-1,0.1567181,18743484.759999998
493,2015.162,4,-1,0.1571997,18801084.119999997
494,2015.162,4,-1,0.157209,18802196.399999995
495,2015.164,4,-1,0.1577217,18863515.319999997
496,2015.167,4,-1,0.1582492,18926604.319999997
497,2015.17,4,-1,0.1587905,18991343.799999997
498,2015.173,4,-1,0.1593454,19057709.839999996
499,2015.175,4,-1,0.159914,19125714.4
500,2015.178,4,-1,0.1604961,19195333.56
501,2015.181,4,-1,0.1610914,19266531.439999998
502,2015.184,4,-1,0.1616999,19339308.04
503,2015.186,4,-1,0.1623211,19413603.56
504,2015.189,4,-1,0.1629549,19489406.04
505,2015.192,4,-1,0.1636009,19566667.639999997
506,2015.194,4,-1,0.1642589,19645364.439999998
507,2015.197,4,-1,0.1649285,19725448.599999998
508,2015.2,4,-1,0.1656094,19806884.239999995
509,2015.203,4,-1,0.1663015,19889659.399999995
510,2015.205,4,-1,0.1670043,19973714.279999997
511,2015.208,4,-1,0.1677177,20059036.919999998
512,2015.211,4,-1,0.1684414,20145591.439999998
513,2015.214,4,-1,0.1691751,20233341.959999997
514,2015.216,4,-1,0.169866,20315973.599999998
515,2015.219,4,-1,0.1705284,20395196.639999997
516,2015.222,4,-1,0.1711854,20473773.839999996
517,2015.225,4,-1,0.1718435,20552482.599999998
518,2015.227,4,-1,0.1724983,20630796.679999996
519,2015.23,4,-1,0.1731505,20708799.8
520,2015.233,4,-1,0.1738013,20786635.479999997
521,2015.236,4,-1,0.1744515,20864399.4
522,2015.238,4,-1,0.1751016,20942151.359999996
523,2015.241,4,-1,0.1757521,21019951.159999996
524,2015.244,4,-1,0.1764036,21097870.559999995
525,2015.247,4,-1,0.1770562,21175921.519999996
526,2015.247,4,-1,0.1770701,21177583.959999997
527,2015.249,4,-1,0.1777404,21257751.839999996
528,2015.252,4,-1,0.1784255,21339689.799999997
529,2015.255,4,-1,0.179125,21423349.999999996
