Date,FQ_Total_Plant,QQCr_Total_Plant,DX_Hobbs,FIT_ME01_Volume,FIT_ME02_Volume,FIT_ME03_Volume,FIT_ME04_Volume,FIT_ME05_Volume,FIT_ME06_Volume,FIT_ME07_Volume,FIT_ME08_Volume,FIT_ME09_Volume,FIT_ME10_Volume,FIT_ME11_Volume,FIT_ME12_Volume,FIT_ME13_Volume,FIT_ME14_Volume,FIT_ME15_Volume,FIT_ME16_Volume,FIT_ME21_Volume,FIT_ME22_Volume,FIT_ME23_Volume,FIT_ME24_Volume,FIT_ME25_Volume,FIT_ME26_Volume,FIT_ME27_Volume,FIT_ME28_Volume,FIT_ME29_Volume,FIT_ME30_Volume,FIT_ME31_Volume,FIT_ME32_Volume,FIT_ME33_Volume,FIT_ME34_Volume,FIT_ME35_Volume,FIT_ME36_Volume,FIT_ME37_Volume,FIT_ME38_Volume,FIT_ME39_Volume,FIT_ME40_Volume,FIT_ME41_Volume,FIT_ME42_Volume,FIT_ME43_Volume,FIT_ME44_Volume,FIT_ME45_Volume,FIT_ME46_Volume,FIT_ME47_Volume,FIT_ME48_Volume,FIT_ME49_Volume,FIT_ME50_Volume,FIT_ME51_Volume,FIT_ME52_Volume,FIT_ME53_Volume,FIT_ME54_Volume,FIT_ME55_Volume,FIT_ME56_Volume,FIT_ME57_Volume,FIT_MJ01_Volume,FIT_MJ02_Volume,FIT_MJ03_Volume,FIT_MJ04_Volume,FIT_MJ05_Volume,FIT_MJ06_Volume,FIT_MJ07_Volume,FIT_MJ08_Volume,FIT_MJ09_Volume,FIT_MJ10_Volume,FIT_MJ11_Volume,FIT_MJ12_Volume,FIT_MJ13_Volume,FIT_MJ14_Volume,FIT_MJ15_Volume,FIT_MJ16_Volume,FIT_MJ17_Volume,FIT_MJ18_Volume,FIT_MJ19_Volume,FIT_MJ20_Volume,FIT_MJ21_Volume,FIT_MJ22_Volume,FIT_MJ23_Volume,FIT_MJ24_Volume,FIT_MJ25_Volume,FIT_MJ26_Volume,FIT_MJ27_Volume,FIT_MJ28_Volume,FIT_MJ29_Volume,FIT_MJ30_Volume,pHIT_M3M,pHIT_M5M,LT_ME01,LT_ME02,LT_ME03,LT_ME04,LT_ME05,LT_ME06,LT_ME07,LT_ME08,LT_ME09,LT_ME10,LT_ME11,LT_ME12,LT_ME13,LT_ME14,LT_ME15,LT_ME16,LT_ME21,LT_ME22,LT_ME23,LT_ME24,LT_ME25,LT_ME26,LT_ME27,LT_ME28,LT_ME29,LT_ME30,LT_ME31,LT_ME32,LT_ME33,LT_ME34,LT_ME35,LT_ME36,LT_ME37,LT_ME38,LT_ME39,LT_ME40,LT_ME41,LT_ME42,LT_ME43,LT_ME44,LT_ME45,LT_ME46,LT_ME47,LT_ME48,LT_ME49,LT_ME50,LT_ME51,LT_ME52,LT_ME53,LT_ME54,LT_ME55,LT_ME56,LT_ME57,LT_MJ01,LT_MJ02,LT_MJ03,LT_MJ04,LT_MJ05,LT_MJ06,LT_MJ07,LT_MJ08,LT_MJ09,LT_MJ10,LT_MJ11,LT_MJ12,LT_MJ13,LT_MJ14,LT_MJ15,LT_MJ16,LT_MJ17,LT_MJ18,LT_MJ19,LT_MJ20,LT_MJ21,LT_MJ22,LT_MJ23,LT_MJ24,LT_MJ25,LT_MJ26,LT_MJ27,LT_MJ28,LT_MJ29,LT_MJ30,DX_Hobbs
8/14/2023 3:00,949049024,46779384,248727,12721231,14730113,6517351,7549513,24144725,18799732,12119882,19171439,18662373,23450816,0,26440523,26313345,23207454,0,0,30630184,2325217,27732165,33445281,19606518,36330498,28933696,30532713,21013840,26199510,13565224,30723680,30131159,28746272,23435813,0,0,0,24391071,3451693,43467152,1145257,18192729,12721244,10913319,4445844,2439893,20761073,3901524,20179548,22186674,38162529,34448188,40398507,26369633,1195676,3097243,0,2176274,123341397,78418558,114668678,28593052,28465983,0,23456572,0,0,0,0,0,49510843,59548617,42972492,0,14965866,19299477,62892756,83977720,96388275,0,32365658,65650315,0,0,42117839,36825632,6.056279,6.963868,6.577084,0,8.822918,13.234434,23.330582,24.854557,5.871031,14.267057,18.247238,21.375519,0,18.298969,7.900833,18.738674,0,0,17.210342,0,9.894745,12.401234,2.573408,0,15.049736,10.467497,13.605339,2.378649,12.291927,21.536247,14.096615,7.589714,2.553468,0,0,0,11.179037,0,2.867448,0,8.060938,11.190794,8.32445,2.906337,6.166016,3.028472,5.233594,5.494271,21.034637,12.061329,9.156317,13.57526,18.662224,15.557076,15.249609,-93.005005,-77.91423,-82.440964,-92.517212,-62.362469,-70.043274,-76.759918,-80.005005,-73.017487,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.049061,0.004987,-51.800343,-59.729622,-33.171688,-70.953316,-34.85305,0.004987,-81.660149,-62.888821,0.004987,-0.005013,-38.259872,-16.115559,248727
8/14/2023 4:00,949069952,46779859,248737,12721231,14730113,6517351,7549513,24144725,18799732,12119882,19171439,18662373,23450816,0,26440523,26313345,23207454,0,0,30631439,2325217,27733418,33445823,19607309,36330498,28934865,30534012,21013840,26200618,13565224,30724882,30132375,28747491,23436783,0,0,0,24392046,3451693,43468770,1145257,18193876,12721244,10913768,4446111,2439893,20762083,3901524,20180439,22186674,38164216,34449039,40398507,26369633,1195676,3097243,0,2177529,123341397,78418558,114668678,28593545,28466265,0,23457993,0,0,0,0,0,49510935,59548617,42975401,0,14966848,19301812,62895925,83977720,96392559,0,32365822,65652733,0,0,42119136,36825901,6.051396,6.973802,6.607162,0,8.822918,13.263206,23.320614,24.874607,5.654354,14.267059,18.267448,21.387997,0,18.325108,7.940625,18.738674,0,0,17.244789,0,9.910439,12.534872,2.57233,0,13.831079,10.497267,13.605339,2.380559,12.291927,21.535463,14.096458,7.559635,2.546824,0,0,0,11.179037,0,2.887485,0,8.060938,11.183086,8.198189,2.8875,6.170403,3.028102,5.224821,5.504846,21.049675,12.041275,9.152672,13.57526,18.668488,15.559582,15.249609,-93.005005,-77.621979,-82.457581,-92.540184,-62.354607,-67.448479,-74.21801,-80.005005,-73.020889,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-36.904366,0.004987,-51.800323,-59.727234,-32.974194,-70.740707,-35.08239,0.004987,-80.642418,-62.685459,0.004987,-0.005013,-38.103725,-16.074829,248737
8/14/2023 5:00,949090624,46780329,248747,12721231,14730113,6517351,7549513,24144725,18799732,12119882,19171439,18662373,23450816,0,26440523,26313345,23207454,0,0,30632669,2325217,27734682,33446365,19608100,36330498,28935954,30535265,21013840,26201727,13565224,30726045,30133591,28748684,23437753,0,0,0,24392958,3451693,43470391,1145257,18195022,12721244,10914240,4446379,2439893,20763092,3901524,20181328,22186674,38165902,34449890,40398507,26369633,1195676,3097243,0,2178775,123341397,78418558,114668678,28594018,28466531,0,23459407,0,0,0,0,0,49511051,59548617,42978249,0,14967824,19304133,62899075,83977720,96396819,0,32365963,65655137,0,0,42120427,36826169,6.057186,6.977322,6.647265,0,8.812891,13.284475,23.320576,24.874611,5.672546,14.277084,18.287498,21.415558,0,18.321373,7.860416,18.738674,0,0,17.27821,0,9.930813,12.597397,2.570127,0,15.279711,10.552407,13.605415,2.388705,12.291927,21.538429,14.096615,8.667564,2.548838,0,0,0,11.372084,0,2.903162,0,8.060932,11.190062,8.081358,2.852371,6.166017,3.027865,5.223568,5.505237,21.034637,12.101333,9.154924,13.569935,18.668568,15.557076,15.249142,-93.005005,-77.791199,-82.43042,-92.525024,-62.346329,-66.597252,-74.433861,-80.005005,-73.01088,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-36.878845,0.004987,-51.80275,-59.729622,-33.191422,-70.500031,-34.657562,0.004987,-81.359352,-62.731834,0.004987,-0.005013,-38.346729,-16.03598,248747
8/14/2023 6:00,949111104,46780793,248757,12721231,14730113,6517351,7549513,24144725,18799732,12119882,19171439,18662373,23450816,0,26440523,26313345,23207454,0,0,30633841,2325217,27735917,33446907,19608890,36330498,28937021,30536495,21013840,26202836,13565224,30727195,30134807,28749854,23438723,0,0,0,24393824,3451693,43472012,1145257,18196169,12721244,10914717,4446647,2439893,20764102,3901524,20182218,22186674,38167589,34450741,40398507,26369633,1195676,3097243,0,2180013,123341397,78418558,114668678,28594472,28466785,0,23460810,0,0,0,0,0,49511118,59548617,42981086,0,14968792,19306441,62902207,83977720,96401056,0,32366094,65657525,0,0,42121710,36826436,6.056828,6.974724,6.677343,0,8.832943,13.284505,23.320847,24.876492,5.554414,14.277084,18.317577,21.43568,0,18.317883,7.91932,18.73867,0,0,17.311634,0,9.972151,12.440529,2.569543,0,13.91614,10.517319,13.625391,2.377765,12.291927,21.544243,14.093273,7.564649,2.526563,0,0,0,11.179037,0,2.911939,0,8.050911,11.184814,8.140842,2.827344,6.166016,3.037886,5.232967,5.524066,21.043089,12.091394,9.160387,13.565235,18.675154,15.555802,15.239584,-93.005005,-77.730751,-82.457581,-92.527878,-62.375698,-67.206909,-74.060593,-80.005005,-73.020477,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-36.901699,0.004987,-51.800331,-59.729622,-33.116325,-70.141693,-35.387779,0.004987,-82.04451,-62.579865,0.004987,-0.005013,-38.122517,-15.995657,248757
8/14/2023 7:00,949131136,46781249,248767,12721231,14730113,6517351,7549513,24144725,18799732,12119882,19171439,18662373,23450816,0,26440523,26313345,23207454,0,0,30634964,2325217,27737073,33447449,19609680,36330498,28938059,30537712,21013840,26203945,13565224,30728209,30136024,28750946,23439694,0,0,0,24394630,3451693,43473632,1145257,18197316,12721244,10915193,4446914,2439893,20765111,3901524,20183109,22186674,38169276,34451592,40398507,26369633,1195676,3097243,0,2181235,123341397,78418558,114668678,28594882,28467020,0,23462198,0,0,0,0,0,49511277,59548617,42983662,0,14969749,19308731,62905313,83977720,96405261,0,32366292,65659897,0,0,42122986,36826702,6.029863,6.968479,6.697395,0,8.893101,13.304558,23.320633,24.883383,5.65751,14.287109,18.357681,21.461958,0,18.34671,7.990756,18.73867,0,0,17.394676,0,10.046074,12.725954,2.569616,0,16.207441,10.993556,13.625391,2.379599,12.291927,21.538383,14.096197,7.710027,2.522515,0,0,0,11.706764,0,2.917578,0,8.050749,11.166065,8.110661,2.856173,6.166017,3.03789,5.24362,5.514323,20.994534,12.101437,9.114843,13.565235,18.668488,15.550392,15.239584,-93.005005,-77.903572,-82.457581,-92.525307,-62.389565,-70.046295,-77.228355,-80.005005,-73.011658,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.089226,0.004987,-51.80048,-59.703304,-33.101379,-70.714188,-34.994476,0.004987,-82.010979,-62.518303,0.004987,-0.005013,-38.285095,-16.092449,248767
8/14/2023 8:00,949151936,46781720,248777,12721231,14730113,6517351,7549513,24144725,18799732,12119882,19171439,18662373,23450816,0,26440523,26313345,23207454,0,0,30636230,2325217,27738338,33447991,19610470,36330498,28939180,30539022,21013840,26205056,13565224,30729405,30137242,28752142,23440666,0,0,0,24395531,3451693,43475252,1145257,18198463,12721244,10915613,4447182,2439894,20766123,3901538,20184005,22186674,38170965,34452446,40398507,26369633,1195676,3097243,0,2182483,123341397,78418558,114668678,28595356,28467285,0,23463611,0,0,0,0,0,49511391,59548617,42986589,0,14970719,19311047,62908443,83977720,96409508,0,32366427,65662302,0,0,42124276,36826968,6.044001,6.921007,6.697396,0,8.873047,13.32461,23.33057,24.883383,5.72487,14.297136,18.377735,21.485733,0,18.347668,8.030859,18.73867,0,0,17.428577,0,10.038252,12.614679,2.568289,0,14.00638,10.547392,13.625391,2.338516,12.291927,21.545919,14.082411,7.59974,2.465785,0,0,0,11.199089,0,2.917578,0,8.040886,11.205856,8.134458,2.90489,1.403646,3.028483,4.802491,5.494271,20.95443,12.119051,9.013103,13.565235,18.678503,15.553734,15.240681,-93.005005,-77.835495,-82.480545,-92.517059,-62.353172,-71.459511,-79.603806,-80.005005,-73.012146,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.015961,0.004987,-51.800468,-59.644402,-33.006371,-70.562439,-35.089436,0.004987,-82.111328,-63.036018,0.004987,-0.005013,-38.31049,-16.099262,248777
8/14/2023 9:00,949172544,46782188,248787,12721231,14730113,6517351,7549513,24144725,18799732,12119882,19171439,18662373,23450816,0,26440523,26313345,23207454,0,0,30637389,2325217,27739582,33448534,19611260,36330498,28940180,30540225,21013840,26206169,13565224,30730490,30138461,28753262,23441639,0,0,0,24396362,3451693,43476874,1145257,18199612,12721244,10916100,4447450,2440038,20767137,3901711,20184904,22186674,38172655,34453303,40398507,26369633,1195676,3097243,0,2183717,123341397,78418558,114668678,28596127,28467517,0,23465009,0,0,0,0,0,49511555,59548617,42989251,0,14971681,19313358,62911543,83977720,96413734,0,32366603,65664723,0,0,42125567,36827232,6.039914,6.876447,6.677344,0,8.903126,13.325552,23.329466,24.879778,5.945592,14.307161,18.38776,21.485535,0,18.351418,7.960678,18.738674,0,0,17.462021,0,10.043655,12.595137,2.568692,0,14.056511,10.607553,13.645443,2.31982,12.291927,21.537178,14.101627,7.629818,2.465466,0,0,0,11.189062,0,2.917578,0,8.040886,11.20498,8.142855,2.854837,1.399245,3.030059,4.822526,5.484167,20.944401,12.133186,8.897895,13.57526,18.671833,15.552898,15.249609,-93.005005,-77.995972,-82.458603,-92.514725,-62.364651,-43.730804,-80.143707,-80.005005,-73.017166,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.066174,0.004987,-51.800323,-59.729576,-33.35112,-70.447708,-36.24934,0.004987,-84.317062,-63.479961,0.004987,-0.005013,-38.190094,-16.134144,248787
8/14/2023 10:00,949197504,46782752,248797,12721415,14730113,6517443,7549657,24145232,18800094,12120142,19171680,18662682,23451283,0,26441147,26313849,23207454,0,0,30638170,2325217,27740890,33449076,19612051,36330498,28941410,30541601,21014390,26207284,13565480,30731764,30139213,28753999,23442618,0,0,0,24397415,3451693,43478496,1145257,18200760,12721244,10916732,4447718,2440251,20768159,3901834,20185808,22186674,38174345,34454212,40398507,26369633,1195676,3097243,0,2185096,123341397,78418558,114668678,28597431,28468020,0,23466566,0,0,0,0,0,49512086,59548617,42992650,0,14972754,19315906,62915005,83977720,96418363,0,32367107,65667383,0,0,42126975,36827507,6.055109,6.850456,4.972918,0,2.02526,2.396714,23.38076,2.877474,2.679029,11.963261,18.177242,17.334969,0,4.498354,5.099169,18.742413,0,0,17.830162,0,10.038262,12.634773,2.535155,0,13.936197,10.517622,2.295964,2.308648,2.095462,21.515888,16.060467,11.388643,2.177322,0,0,0,11.16901,0,2.90755,0,8.030861,11.189245,3.720966,2.840038,1.403646,2.967709,4.842579,5.464193,20.934376,12.181641,2.295986,13.57526,18.675072,15.557056,15.249609,-93.005005,-77.178375,-82.448181,-92.512711,-62.339432,-51.390354,-57.290718,-80.005005,-73.020889,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.042397,0.004987,-51.800354,-59.729675,-32.302814,9.368324,-31.781124,0.004987,-37.336006,-62.20013,0.004987,-0.005013,-38.290436,-16.146233,248797
8/14/2023 11:00,949228864,46783463,248807,12721933,14730113,6517950,7550061,24146484,18800928,12120785,19172490,18663524,23452489,0,26442822,26315090,23207454,0,0,30638916,2325217,27742192,33449619,19612844,36330498,28942642,30542985,21015558,26208400,13566015,30733046,30139475,28754177,23443602,0,0,0,24398462,3451693,43480131,1145257,18201910,12721244,10917803,4447745,2440454,20769186,3902010,20186717,22186674,38176037,34455189,40398507,26369633,1195676,3097243,0,2186800,123341397,78418558,114668678,28599088,28469099,0,23468480,0,0,0,0,0,49513572,59549161,42996456,0,14973990,19318761,62919052,83979260,96423523,0,32368324,65670368,0,0,42128540,36827799,6.060829,6.901554,4.882677,0,2.025337,2.406249,23.386364,2.880886,2.651888,11.855776,18.132095,17.183537,0,3.501028,5.047683,18.748699,0,0,17.511925,0,10.016016,12.557284,2.532874,0,13.915548,10.517009,2.305914,2.286535,2.095443,21.54594,14.624611,10.176434,2.12787,0,0,0,11.158985,0,2.927536,0,8.030861,11.215912,3.747144,16.021732,1.384847,2.967709,4.781874,5.443593,20.914326,11.60013,2.30336,13.57526,18.669117,15.538694,15.249609,-93.005005,-76.633011,-82.257072,-92.523186,-62.383392,-51.588509,-56.791794,-80.005005,-73.027557,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-34.920547,-36.7911,0.004987,-51.810192,-59.732166,-32.368172,-41.778446,-34.215477,0.004987,-48.74366,-62.936165,0.004987,-0.005013,-38.157082,-16.191196,248807
8/14/2023 12:00,949262144,46784219,248817,12722453,14730113,6518452,7550452,24147738,18801746,12121410,19173302,18664369,23453696,0,26444494,26316333,23207454,0,0,30640231,2325217,27743500,33450162,19613638,36330498,28943885,30544382,21016698,26209518,13566546,30734294,30140551,28754972,23444587,0,0,0,24399523,3451693,43481762,1145257,18203060,12721244,10918867,4447745,2440653,20770214,3902185,20187629,22186674,38177730,34456163,40398507,26369633,1195676,3097243,0,2188605,123341397,78418558,114668678,28600849,28470235,0,23470503,0,0,0,0,0,49515215,59551900,43000072,0,14975135,19321434,62922814,83981644,96428394,0,32369385,65673188,0,0,42130014,36828077,6.081034,6.933661,4.802474,0,2.03466,2.406092,23.389523,2.878689,2.595482,11.800652,18.076954,17.094402,0,3.015293,4.982863,18.748699,0,0,17.462025,0,9.992517,12.677443,2.532299,0,13.876347,10.497267,2.296512,2.295964,2.095443,21.542284,14.510477,9.95586,2.109139,0,0,0,11.158983,0,2.955245,0,8.030859,11.216267,3.749024,16.108051,1.387506,2.967709,4.777409,5.424696,20.934376,11.720442,2.304298,13.580303,18.671833,15.559999,15.249609,-93.005005,-77.001282,-81.789314,-92.515594,-62.340332,-52.580902,-44.476822,-80.005005,-73.030914,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-36.043655,-36.790356,0.004987,-51.810349,-59.739647,-32.554192,-41.86731,-34.393631,0.004987,-50.534615,-63.670425,0.004987,-0.005013,-38.150177,-15.859952,248817
8/14/2023 13:00,949294976,46785171,248827,12722973,14730113,6518951,7550836,24148993,18802554,12122038,19174115,18665217,23454906,0,26446165,26317578,23207454,0,0,30641466,2325217,27744775,33450705,19614433,36330498,28945055,30545732,21017800,26210636,13567055,30735529,30141627,28755731,23445573,0,0,0,24400521,3451693,43483395,1145257,18204211,12721244,10919931,4447745,2440848,20771243,3902356,20188543,22186674,38179424,34457136,40398507,26369633,1195676,3097243,0,2190394,123341397,78418558,114668678,28602590,28471345,0,23472510,0,0,0,0,0,49516822,59554605,43003557,0,14976276,19324102,62926523,83984013,96433252,0,32370430,65676001,0,0,42131483,36828351,6.078165,6.901327,4.742326,0,2.02528,2.405545,23.390755,2.891613,2.683843,11.760548,18.01194,17.023987,0,2.818469,4.91276,18.748699,0,0,17.428604,0,9.95343,12.589072,2.529024,0,14.357296,10.526737,2.305684,2.28067,2.099206,21.516495,14.500946,9.935808,2.11259,0,0,0,11.158985,0,2.937708,0,8.030821,11.218378,3.388639,16.461597,1.403646,2.967709,4.788062,5.424088,20.954426,11.840757,2.295653,13.585287,18.671818,15.557076,15.249613,-93.005005,-77.169205,-82.039841,-92.537544,-62.387962,-53.309059,-57.93401,-80.005005,-73.035934,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-36.434147,-36.834473,0.004987,-51.810349,-59.732971,-32.551491,-42.240364,-35.174461,0.004987,-51.329586,-63.922722,0.004987,-0.005013,-38.287323,-26.034988,248827
8/14/2023 14:00,949328064,46786172,248837,12723499,14730113,6519446,7551215,24150248,18803356,12122656,19174929,18666065,23456116,0,26447832,26318823,23207454,0,0,30642775,2325217,27746083,33451248,19615229,36330498,28946269,30547105,21018907,26211755,13567567,30736791,30142703,28756515,23446559,0,0,0,24401556,3451693,43485028,1145257,18205362,12721244,10920983,4447891,2441040,20772275,3902369,20189457,22186674,38181118,34458109,40398507,26369633,1195676,3097243,0,2192193,123341397,78418558,114668678,28604337,28472455,0,23474529,0,0,0,0,0,49518443,59557326,43007135,0,14977424,19326785,62930222,83986391,96438137,0,32371477,65678824,0,0,42132956,36828558,6.100646,6.964042,4.702214,0,2.035286,2.401237,23.390739,2.886295,2.686999,11.730469,17.936592,16.975342,0,2.603588,4.902735,18.758724,0,0,16.582655,0,9.905731,12.717022,2.528,0,13.871651,10.54739,2.297065,2.330237,2.096615,21.522732,14.484427,9.935495,2.13304,0,0,0,11.16901,0,2.917579,0,8.022087,11.217472,3.338497,4.862631,1.403096,2.967709,5.303776,5.415002,20.964451,11.720444,2.297977,13.585287,18.675175,15.557076,15.250237,-93.005005,-76.894669,-82.073112,-92.523636,-62.341087,-49.535076,-54.303848,-80.005005,-73.030914,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-36.031322,-36.848812,0.004987,-51.810326,-59.732124,-32.80267,-42.400841,-35.585457,0.004987,-59.675537,-64.796112,0.004987,-0.005013,-38.434334,-16.131924,248837
8/14/2023 15:00,949360832,46787165,248847,12724027,14730113,6519937,7551589,24151503,18804154,12123252,19175743,18666914,23457328,0,26449498,26320069,23207454,0,0,30644018,2325217,27747365,33451791,19616025,36330498,28947422,30548451,21019993,26212873,13568067,30738012,30143779,28757286,23447544,0,0,0,24402550,3451693,43486660,1145257,18206513,12721244,10921953,4448181,2441229,20773306,3902369,20190371,22186674,38182812,34459081,40398507,26369633,1195676,3097243,0,2193982,123341397,78418558,114668678,28606073,28473555,0,23476537,0,0,0,0,0,49520046,59560047,43010674,0,14978567,19329461,62933903,83988759,96443006,0,32372515,65681633,0,0,42134428,36828727,6.10102,7.018538,4.672136,0,2.025383,2.395989,23.390453,2.882335,2.687135,11.710417,17.876434,16.943924,0,2.473939,4.892709,18.758724,0,0,17.324051,0,9.890083,12.67425,2.535092,0,14.628,10.657682,2.305752,2.294822,2.095439,21.54406,14.487648,10.106253,2.124737,0,0,0,11.176538,0,2.9273,0,8.030859,11.216325,4.5001,3.813656,1.408047,2.967709,5.464192,5.424088,20.964455,11.790625,2.296335,13.585287,18.675175,15.560408,15.259636,-93.005005,-77.108734,-82.169319,-92.515411,-62.339081,-47.52018,-46.94416,-80.005005,-73.030762,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-36.943005,-36.820358,0.004987,-51.819298,-59.739529,-32.638687,-41.880989,-35.513393,0.004987,-57.952522,-64.384003,0.004987,-0.005013,-38.178215,-16.308577,248847
8/14/2023 16:00,949391168,46788086,248857,12724557,14730113,6520425,7551961,24152758,18804947,12123847,19176559,18667763,23458541,0,26451159,26321314,23207454,0,0,30644970,2325217,27748377,33452334,19616821,36330498,28948218,30549446,21020870,26213991,13568431,30738905,30144854,28757850,23448530,0,0,0,24403258,3451693,43488292,1145257,18207664,12721244,10922906,4448468,2441416,20774336,3902369,20191285,22186674,38184505,34460052,40398507,26369633,1195676,3097243,0,2195659,123341397,78418558,114668678,28607691,28474548,0,23478419,0,0,0,0,0,49521369,59562647,43013355,0,14979648,19332022,62937403,83991012,96447661,0,32373431,65684320,0,0,42135849,36828964,6.09018,7.077611,4.642053,0,2.034033,2.377503,23.390755,2.876505,2.678167,11.690365,17.816277,16.893948,0,2.391304,4.872578,18.758724,0,0,0,0,0,12.655334,2.533576,0,0,0,0,2.284565,0,0,14.500999,0,2.109916,0,0,0,0,0,2.908835,0,8.029507,11.214454,4.181929,2.526601,1.393349,2.967709,5.504297,5.424158,21.024612,11.820704,2.303486,13.585287,18.668617,15.557076,15.259636,-93.005005,-77.871429,-82.106476,-92.529785,-62.384583,-57.824329,-64.53067,-80.005005,-73.030914,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-36.344887,-60.005013,0.004987,-51.810349,-59.739647,-33.625473,-42.709877,-36.909504,0.004987,-69.482925,-64.764465,0.004987,-0.005013,-38.389061,-16.119377,248857
8/14/2023 17:00,949422848,46789041,248867,12725088,14730113,6520909,7552329,24154012,18805737,12124434,19177374,18668612,23459753,0,26452819,26322558,23207454,0,0,30646128,2325217,27749544,33452877,19617615,36330498,28949191,30550632,21021900,26215109,13568892,30739969,30145929,28758534,23449515,0,0,0,24404090,3451693,43489923,1145257,18208815,12721244,10923834,4448754,2441601,20775365,3902369,20192197,22186674,38186198,34461023,40398507,26369633,1195676,3097243,0,2197395,123341397,78418558,114668678,28609360,28475592,0,23480365,0,0,0,0,0,49522833,59565293,43016553,0,14980749,19334626,62940942,83993314,96452413,0,32374390,65687068,0,0,42137291,36829196,6.101853,7.04159,4.602264,0,2.033015,2.405153,23.390774,2.88703,2.693657,11.670313,17.764933,16.854012,0,2.297349,4.892748,18.758724,0,0,17.248985,0,9.845569,12.795559,2.528,0,13.957495,10.603837,2.276519,2.294524,2.105498,0,14.481364,9.981532,2.147096,0,0,0,11.179037,0,2.93763,0,8.030859,11.218704,4.831809,2.576693,1.408468,2.967777,5.474224,5.434115,21.024609,11.869504,2.295964,13.5903,18.671833,15.550415,15.259636,-93.005005,-76.887131,-82.173508,-92.538132,-62.346565,-48.475372,-57.033615,-80.005005,-73.022125,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-36.533886,-36.834869,0.004987,-51.810505,-59.737892,-32.799774,-41.656181,-35.016571,0.004987,-54.651802,-63.974571,0.004987,-0.005013,-38.217201,-42.349838,248867
8/14/2023 18:00,949454592,46790003,248877,12725621,14730113,6521391,7552695,24155267,18806525,12125012,19178189,18669461,23460964,0,26454474,26323802,23207454,0,0,30647286,2325217,27750699,33453419,19618409,36330498,28950239,30551841,21022898,26216225,13569349,30741038,30147003,28759244,23450499,0,0,0,24404969,3451693,43491552,1145257,18209965,12721244,10924782,4449035,2441784,20776392,3902369,20193106,22186674,38187889,34461992,40398507,26369633,1195676,3097243,0,2199133,123341397,78418558,114668678,28611032,28476644,0,23482317,0,0,0,0,0,49524315,59567938,43019809,0,14981861,19337238,62944481,83995629,96457172,0,32375379,65689828,0,0,42138738,36829447,6.111487,7.072917,4.601954,0,2.034042,2.388776,23.390755,2.881258,2.680713,11.660286,17.716019,16.833717,0,2.289005,4.842579,18.758724,0,0,17.247402,0,9.815495,12.756818,2.530924,0,13.943777,10.657679,2.287213,2.297834,2.119558,21.546589,14.484759,9.965872,2.138337,0,0,0,11.179037,0,2.93763,0,8.038695,11.226231,4.292846,2.546605,1.408659,2.967557,5.524349,5.464041,21.054688,11.710415,2.298932,13.595137,18.669847,15.553734,15.259636,-93.005005,-76.993927,-82.006409,-92.53923,-62.336853,-52.233536,-47.435234,-80.005005,-73.030914,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-35.752754,-36.837246,0.004987,-51.805336,-59.736809,-32.864769,-42.318897,-34.680878,0.004987,-55.476585,-63.941341,0.004987,-0.005013,-38.244858,-16.096451,248877
