NAME,XCOORDS,YCOORDS,ZCOORDS
199-D5-73,NA,NA,NA
199-D5-74,NA,NA,NA
199-D5-75,NA,NA,NA
199-D5-76,NA,NA,NA
199-D5-77,NA,NA,NA
199-D5-78,NA,NA,NA
199-D5-79,NA,NA,NA
199-D5-8,573977.64,151982.98,142.96
199-D5-80,NA,NA,NA
199-D5-81,NA,NA,NA
199-D5-82,NA,NA,NA
199-D5-83,NA,NA,NA
199-D5-84,NA,NA,NA
199-D5-85,NA,NA,NA
199-D5-86,NA,NA,NA
199-D5-87,NA,NA,NA
199-D5-88,NA,NA,NA
199-D5-89,NA,NA,NA
199-D5-9,574008.1,151983.1,142.04
199-D5-90,NA,NA,NA
199-D5-91,NA,NA,NA
199-D5-92,573131.93,152009.82,143.18
199-D5-93,573350.22,151459.64,144.65
199-D5-94,NA,NA,NA
199-D5-95,NA,NA,NA
199-D5-96,NA,NA,NA
199-D5-97,573250.11,151302.47,144.49
199-D5-98,573369.56,151272.44,143.73
199-D5-99,573349.61,151402.01,144.66
199-D6-1,574129.87,151691.71,144.91
199-D6-2,574544.61,151970.2,134.42
199-D6-3,574159.09,151643.85,144.63
199-D7-1,NA,NA,NA
199-D7-2,NA,NA,NA
199-D7-3,574151.38,152363.41,136.06
199-D7-4,574377.07,152369.64,134.48
199-D7-5,574434.31,152678.72,132.11
199-D7-6,574429.2,152980.43,125.74
199-D7-7,574433,152668,131.2
199-D8-1,573656.32,152503.39,122.97
199-D8-10,573981.14,152317.71,135.68
199-D8-100,NA,NA,NA
199-D8-101,574069.46,152262.43,136.37
199-D8-102,573661.84,152076.09,143.41
199-D8-11,573982.36,152341.15,135.34
199-D8-12,573981.69,152346.88,135.46
199-D8-13,574031.04,152319.74,135.78
199-D8-14,573983.38,152356.18,135.41
199-D8-15,573983.37,152355.26,135.41
199-D8-16,574028.96,152316.51,135.45
199-D8-17,574054.21,152295.69,137.46
199-D8-18,573869.62,152341.21,137.26
199-D8-19,573843.55,152322.15,137.61
199-D8-2,573693,152350.12,136.53
199-D8-20,573870.16,152348.5,137.39
199-D8-21,573824.05,152311.9,136.46
199-D8-22,573842.58,152260.55,136.72
199-D8-23,573843.18,152199.73,136.55
199-D8-24,573850.32,152124.92,138.2
199-D8-25,573934.72,152199.23,137.88
199-D8-26,573933.42,152109.58,137.82
199-D8-27,573992.54,152206.28,136.78
199-D8-28,573940.34,152199.53,137.88
199-D8-29,573892.65,152142.19,137.91
199-D8-3,573942.42,152347.93,137.87
199-D8-30,573893.62,152128.54,137.82
199-D8-31,573896.24,152199.11,133.89
199-D8-32,573897.59,152259.93,133.91
199-D8-33,573894.78,152319.86,133.93
199-D8-34,573769.29,152321.72,136.59
199-D8-35,573784.28,152291.73,137.06
199-D8-36,573733.55,152341.29,137.35
199-D8-37,573727.99,152355.05,134.96
199-D8-38,573728.94,152365.72,134.56
199-D8-39,573653.81,152341.3,137.1
199-D8-4,573447.18,152090.21,143.87
199-D8-40,573653.94,152407.32,133.62
199-D8-41,573646.12,152361.23,133.72
199-D8-42,573647.8,152405.13,133.45
199-D8-43,573669.64,152341.43,137.07
199-D8-44,573619.78,152308.12,138.19
199-D8-45,573668.72,152341.36,137.08
199-D8-46,573523.4,152330.8,132.67
199-D8-47,573612.96,152305.5,136.47
199-D8-48,573654.11,152266.39,138.01
199-D8-49,573777.66,152107.33,138.18
199-D8-5,573537.14,152243.49,138.92
199-D8-50,573733.72,152266.85,137.94
199-D8-51,573653.72,152268.31,133.25
199-D8-52,573733.09,152295.8,132.15
199-D8-53,573889.86,152452.26,133.96
199-D8-54A,573781.17,152408.03,135.17
199-D8-54B,573768.24,152398.65,135.88
199-D8-55,573620.95,152364.34,136.48
199-D8-56,573936.65,152321.38,137.97
199-D8-57,573934.63,152260.94,137.98
199-D8-58,573981.87,152332.41,135.3
199-D8-59,573517.33,152340.14,132.51
199-D8-6,573434.69,152060.82,146.24
199-D8-60,573741.73,152325.26,133.49
199-D8-61,574031.25,152320.03,136.29
199-D8-62,573973.75,152334.79,135.96
199-D8-63,573629.81,152418.83,133.03
199-D8-64,573917.64,152320.09,134.1
199-D8-65,573905.24,152166.39,134.71
199-D8-66,573865.03,152235.16,134.34
199-D8-67,573974.01,152155.85,NA
199-D8-68,573711.67,152427.1,135.11
199-D8-69,573843.61,152552.2,131.51
199-D8-7,573940.16,152321.15,137.75
199-D8-70,573942.09,152508.74,132.94
199-D8-71,573837.09,152429.38,134.65
199-D8-72,573570.48,152211.77,141.04
199-D8-73,573388.7,152167.38,142.5
199-D8-74,NA,NA,NA
199-D8-75,NA,NA,NA
199-D8-76,NA,NA,NA
199-D8-77,NA,NA,NA
199-D8-78,NA,NA,NA
199-D8-79,NA,NA,NA
199-D8-8,573939.78,152261.57,137.85
199-D8-80,NA,NA,NA
199-D8-81,NA,NA,NA
199-D8-82,NA,NA,NA
199-D8-83,NA,NA,NA
199-D8-84,NA,NA,NA
199-D8-85,NA,NA,NA
199-D8-86,NA,NA,NA
199-D8-87,NA,NA,NA
199-D8-88,573292.33,152141.26,141.81
199-D8-89,573478.64,152249.65,138.83
199-D8-9,573976.27,152285.09,136.22
199-D8-90,573948.64,152646.23,126.69
199-D8-91,574036.89,152741.44,124.48
199-D8-92,574203.32,152920.95,112.6
199-D8-93,574148.7,153085.8,121.1
199-D8-94,574047.82,152949.53,121.01
199-D8-95,573611.96,152160.61,142.49
199-D8-96,573706,152152.24,141.16
199-D8-97,573859.56,152087.42,141.51
199-D8-98,574013.12,152123.02,138.79
199-D8-99,574006.77,152364.37,137.27
199-F1-1,NA,NA,NA
199-F1-2,580011.04,148805.29,122.32
199-F2-1,580442.49,148513.2,124.11
199-F2-2,580466.6,148496.18,123.55
199-F2-3,580496.16,148497.76,122.75
199-F2-4,NA,NA,NA
199-F2-5,NA,NA,NA
199-F4-1,NA,NA,NA
199-F4-2,579994.97,147758.36,120.23
199-F5-1,581250.12,147736.86,124.57
199-F5-10,581141.36,147688.33,125.53
199-F5-11,581125.52,147722.61,125.69
199-F5-12,581041.04,147722.05,126.8
199-F5-13,581042.81,147720.61,126.75
199-F5-14,581042.86,147652.73,125.6
199-F5-15,581037.48,147672.45,125
199-F5-16,581058.17,147801.06,127.25
199-F5-17,581064.52,147801.02,127.56
199-F5-18,581064.6,147759.82,123.98
199-F5-19,581080.07,147701.99,126.49
199-F5-2,581076.24,147799.51,126.89
199-F5-20,580986.72,147557.12,123.85
199-F5-21,580721.66,147553.88,119.35
199-F5-22,580880.98,147644.56,124.86
199-F5-23,580818.42,147623.56,123.91
199-F5-24,581003.99,147719.19,124.41
199-F5-25,580974.96,147758.79,126.75
199-F5-26,581009.62,147836.47,126.95
199-F5-27,581009.08,147797.85,127.74
199-F5-28,581009.69,147761.44,127.28
199-F5-29,581006.02,147879.26,128.22
199-F5-3,581176.98,147754.02,125.56
199-F5-30,580976.22,147833.83,127.67
199-F5-31,580969.23,147834.26,127.49
199-F5-32,580986.26,147802.62,131.24
199-F5-33,580957.49,147834.55,127.38
199-F5-34,580970.95,147746.33,NA
199-F5-35,581137.58,147940.92,120.34
199-F5-36,581200.77,147926.88,120.27
199-F5-37,581147.01,147887.88,120.54
199-F5-38,581086.95,147658.28,126.2
199-F5-39,581087.18,147670.28,126.05
199-F5-4,580583.19,147533.73,126.64
199-F5-40,581086.72,147664.03,126.04
199-F5-41,580975.67,147870.27,129.13
199-F5-42,581285.48,147834.82,120.21
199-F5-43A,581183.87,147948.07,121.53
199-F5-43B,581170.92,147960.38,121.38
199-F5-44,581060.85,148043.19,123.75
199-F5-45,580706.87,147683.92,127.31
199-F5-46,580841.33,147781.5,128.11
199-F5-47,580495.5,147508.45,128.75
199-F5-48,580517.57,147690.09,128.24
199-F5-49,581133.21,147705.03,126.41
199-F5-5,580971.34,147935.07,126.79
199-F5-50,581056.9,147906.66,126.6
199-F5-51,581038.76,147767.77,124.1
199-F5-52,580672.81,148143.82,128.5
199-F5-53,580978.54,148042.48,125.92
199-F5-54,581145.51,147576.44,127.39
199-F5-55,581076.1,147797.57,126.82
199-F5-56,580440.62,147556.36,127.21
199-F5-6,580901.65,148041.99,127.03
199-F5-7,580356.36,147685.17,126.81
199-F5-8,581157.96,147655.88,125.46
199-F5-9,581161.07,147610.04,124.73
199-F6-1,581375.86,147564.5,124.52
199-F7-1,579687.16,147022.43,120.05
199-F7-2,580060.03,147770.4,121.27
199-F7-3,579884.7,147112.53,121.37
199-F8-1,580335.25,147430.48,124.72
199-F8-2,580373.88,147468.46,126.22
199-F8-3,580253.99,147253.37,122.86
199-F8-4,580958.51,147123.53,126.27
199-F8-5,580387.63,147523.39,126.55
199-F8-6,580486.82,147487.7,126.94
199-F8-7,580242.91,147116.74,123.97
199-H1-1,576702.31,153384.49,124.22
199-H1-12,576597.9,153898.8,127.58
199-H1-2,576451.07,153378.26,128.82
199-H1-20,575706.04,154183.61,121.82
199-H1-21,575896.84,154163.8,122.09
199-H1-22,575703.64,153372.42,126.96
199-H1-23,576057.12,153374.22,128
199-H1-24,576239,153375,128.55
199-H1-25,576279.64,154069.97,123.64
199-H1-26,NA,NA,NA
199-H1-27,576403.86,154024.21,124.31
199-H1-28,NA,NA,NA
199-H1-29,NA,NA,NA
199-H1-3,576163.04,153372.22,129.34
199-H1-30,576636.09,153924.74,125.28
199-H1-31,NA,NA,NA
199-H1-32,576767.07,153766,128.18
199-H1-33,576833.29,153716.23,126.6
199-H1-34,576883.13,153667.06,126.06
199-H1-35,576958.26,153628.14,126.21
199-H1-36,576885.62,153486.51,126.15
199-H1-37,577106.92,153641.63,126.77
199-H1-38,577161,153555.01,126.97
199-H1-39,577223.54,153533.4,126.27
199-H1-4,575826.78,153366.87,128.6
199-H1-40,577279.34,153500.19,126.63
199-H1-41,577401.27,153417.38,125.85
199-H1-42,577127.18,153391.65,125.32
199-H1-43,577213.74,153384.28,126.06
199-H1-44,577379.8,153161.8,106.22
199-H1-45,577240.96,153062.41,128.61
199-H1-46,576986.9,153456.95,126.53
199-H1-47,577185.49,153309.63,125.41
199-H1-48,577185.11,153237.89,126.2
199-H1-49,577249.67,153144.38,129.36
199-H1-5,574850.72,153090.3,124.72
199-H1-50,576878.89,153481.09,126.02
199-H1-51,576725,153595.6,124.6
199-H1-6,576037.81,153745.74,126.15
199-H1-7,577629.6,153172.1,125.52
199-H1-8,576991.37,153599.46,125.5
199-H1-9,576614.05,153738.04,125.9
199-H2-1,577752.31,153239.89,124.1
199-H3-1,577645.03,152437.94,129.64
199-H3-10,577545.14,152723.52,129
199-H3-11,577786.74,152490.41,130.21
199-H3-12,577842.32,152838.62,131.62
199-H3-13,577950.58,152815.48,129.34
199-H3-14,577901.08,152854.95,128.6
199-H3-21,578127.91,152630.66,127.34
199-H3-22,577897.07,152847.99,129.64
199-H3-25,577410.36,152978.49,128.44
199-H3-26,577440.83,152846.5,127.99
199-H3-27,577567.05,152811.14,129.03
199-H3-28,577655.35,152822.58,129.98
199-H3-29,577921.46,152884.22,129.05
199-H3-2A,577624.6,152750.06,128.53
199-H3-2B,577628.27,152757.16,128.71
199-H3-2C,577632.06,152750.3,128.66
199-H3-3,577562.09,152363.16,128.43
199-H3-30,578100.23,152712.09,127.81
199-H3-31,578150.81,152364.01,129.93
199-H3-32,577709.81,153063.5,128.85
199-H3-33,577857,152951,128.2
199-H3-34,577553,153172,124.9
199-H3-35,577910.51,153052.06,125.438
199-H3-36,577949.24,153013.72,125.968
199-H3-37,578182,152665,127.5
199-H3-38,578010.09,152687,129.2
199-H3-39,578127.76,152636.89,127.321
199-H3-4,577544.28,152293.21,126.75
199-H3-5,577454.69,152287.49,126.5
199-H3-6,578266.47,152425.33,129.25
199-H3-7,577931.74,152279.97,129.78
199-H3-8,NA,NA,NA
199-H3-9,578039.12,152913.6,127.01
199-H4-1,578148.5,152657.64,128.39
199-H4-10,577827.2,153155.81,124.46
199-H4-11,578141.9,152728.43,128.24
199-H4-12A,578009.15,152912.72,127.21
199-H4-12B,578004.38,152918.46,127.22
199-H4-12C,578011.77,152919.81,127.22
199-H4-13,578219.3,152595.27,128.65
199-H4-14,577803.74,152752.35,129.37
199-H4-14B,577803.8,152752.4,NA
199-H4-15A,577904.31,153053.42,125.3
199-H4-15B,577899.59,153059.54,125.21
199-H4-15C,577907.68,153059.98,125.21
199-H4-15CP,577907.68,153059.98,125.25
199-H4-15CQ,577907.68,153059.98,125.31
199-H4-15CR,577907.68,153059.98,125.34
199-H4-15CS,577907.68,153059.98,125.37
199-H4-16,577981.91,152591.57,130.49
199-H4-17,577779.17,153037.63,128.92
199-H4-18,578018.29,152756.47,129.75
199-H4-19,578101.54,152750.92,127.12
199-H4-2,578093.55,152501.47,129.42
199-H4-20,578095.49,152796.24,126.85
199-H4-21,578088.06,152449.91,127.76
199-H4-22,578082.03,152449.53,127.86
199-H4-23,578076.47,152449.22,128.04
199-H4-24,560931.98,135202.86,127.88
199-H4-25,578087.89,152419.15,127.76
199-H4-26,578002.19,152520.92,129.18
199-H4-27,578079.18,152702.53,123.21
199-H4-28,578094.31,152609.07,123.7
199-H4-29,578251.42,152613.34,118.66
199-H4-3,577940.49,152858.53,129.29
199-H4-30,578134.87,152700.92,127.72
199-H4-31,578135.03,152609.3,127.88
199-H4-32,578186.47,152565.7,127
199-H4-33,578087.43,152554.86,127.74
199-H4-34,578103.02,152407.07,128.33
199-H4-35,578103.55,152460.2,128.38
199-H4-36,578107.47,152460.46,128.48
199-H4-37,578140.47,152611.18,127.88
199-H4-38,578143.01,152609.33,127.86
199-H4-39,578164.55,152610.06,127.42
199-H4-4,578060.85,152853.95,127.29
199-H4-40,578130.31,152700.58,127.56
199-H4-41,578043.44,152608.88,126.55
199-H4-42,578038.94,152608.97,126.58
199-H4-43,578038.74,152700.49,126.23
199-H4-44,578043.29,152700.42,126.12
199-H4-45,578156.38,152433.39,128.01
199-H4-46,577883.86,152439.86,130.31
199-H4-47,577891.17,152553.29,130.53
199-H4-48,577792.65,152620.21,130.87
199-H4-49,577713.83,152445.15,130.51
199-H4-5,577944.93,152939.78,128.05
199-H4-50,577902.4,152842.7,414.18
199-H4-51,577871.1,152855.7,413.66
199-H4-52,577888.6,152837.5,414.39
199-H4-53,577856.1,152837.4,414.35
199-H4-54,577913.9,152877.6,429.9
199-H4-55,577873.2,152825,419.88
199-H4-56,577919.8,152850.7,418.83
199-H4-57,577840,152850.7,420.65
199-H4-58,578085.14,152452.9,128.07
199-H4-59,577748.33,152399.52,128.87
199-H4-6,577585.31,152888.39,129.06
199-H4-60,577852.34,152479.85,129.6
199-H4-61,578113.37,152571.97,124.2
199-H4-62,577628.43,152456.87,128.81
199-H4-63,578185.82,152665.53,128.51
199-H4-64,577946.11,153010.58,126.2
199-H4-65,577998.25,152787.28,129.19
199-H4-66,NA,NA,NA
199-H4-67,NA,NA,NA
199-H4-68,NA,NA,NA
199-H4-69,578014.05,152686.66,130.1
199-H4-7,577804.13,152890.84,129.38
199-H4-70,578003.82,152646.45,130.35
199-H4-71,578010.64,152581.53,130.51
199-H4-72,578036.28,152500.14,129.11
199-H4-73,577940.58,152369.98,130.04
199-H4-74,577239.07,152268.83,126.09
199-H4-75,577212.36,152704.64,129.26
199-H4-76,576787.32,152976.85,130.36
199-H4-77,576487.79,152975.43,128.6
199-H4-78,576168.23,152166.12,130.22
199-H4-79,575659.13,151989.31,131.98
199-H4-8,577860.69,152921.7,129.2
199-H4-80,575238.97,152568.16,130.08
199-H4-81,575236.93,153035.36,125.34
199-H4-82,574906.99,152677.72,130.35
199-H4-83,578135.04,152634.01,126.48
199-H4-84,577902.58,152848.73,128.69
199-H4-85,577980.02,152880.81,128.79
199-H4-86,577704.55,152745.65,129.84
199-H4-87,577736.16,152667.79,130.01
199-H4-88,577850.51,152833.59,131.69
199-H4-89,577923.32,152893.98,128.98
199-H4-9,577923.19,152893.89,128.61
199-H4-90,577922.94,152592.59,130.75
199-H4-91,578126.58,152524.1,128.9
199-H4-92,576723.3,152233.84,128.43
199-H4-93,577025.75,152703.33,130.42
199-H4-94,577243.91,153068.67,128.65
199-H5-10,577644,152266,128
199-H5-11,577646,152268,128.1
199-H5-12,577650,152279,128.2
199-H5-13,577650,152288,128.2
199-H5-14,577656,152286,128.3
199-H5-15,577657,152288,NA
199-H5-16,576906.8,151646.31,129.92
199-H5-1A,577650.08,152257.72,129.07
199-H5-1B,577655,152269,128
199-H5-2,577631,152262,NA
199-H5-3O,577634,152261,128
199-H5-3P,577634,152263,128
199-H5-4O,577637,152261,128
199-H5-4P,577637,152263,128
199-H5-5O,577640,152261,128
199-H5-5P,577640,152263,128
199-H5-6,577643,152260,127.9
199-H5-7,577645,152259,127.8
199-H5-8,577647,152258,127.8
199-H5-9,577643,152264,128
199-H6-1,578236.55,152247.63,128.45
199-H6-2,577886.5,152194.11,129.79
199-H6-3,578340.4,151929.35,129.18
199-H6-4,577771.59,151737.1,128.18
199-H6-5,578458.5,151300,NA
199-H6-6,577675.3,151253.5,NA
199-H6-7,577704.08,151478.02,129.15
199-H6-8,578205.59,151928.15,129.38
199-H6-9,578240.5,152236,127.4
199-H7-1,575643.15,153389.04,127.52
199-K-1,568553.05,146871.09,124.5
199-K-10,568912.76,146628.09,142.78
199-K-100,568523.84,146667.11,135.35
199-K-101,568531.31,146683.06,134.92
199-K-102,568484.07,146607.43,135.32
199-K-103,568439.12,146638.98,133.58
199-K-104,568588.97,146534.55,142.21
199-K-105,568624.58,146592.3,142.01
199-K-106A,568697.4,146502.39,143.46
199-K-107A,568579.94,146468.81,143.56
199-K-108A,568687.2,146396.14,143.74
199-K-109A,569122.18,146748.49,143.73
199-K-11,568938,146617.75,143.22
199-K-110A,569230,146677.91,143.66
199-K-111A,569308.16,146968.87,141.85
199-K-112A,570278.6,148503.43,126.77
199-K-113A,570098.07,148294.45,126.46
199-K-114A,570020.3,148280.55,126.54
199-K-115A,569939.98,148135.41,126.83
199-K-116A,569871.14,147960.49,130.25
199-K-117A,569702.56,147976.97,128.01
199-K-118A,569703.05,147865.89,130.32
199-K-119A,569661.8,147649.68,132.89
199-K-12,568897,146659.76,143.26
199-K-120A,569399.61,147518.47,125.48
199-K-121A,570017.16,147418.26,142.54
199-K-122A,569975.06,147172.85,142.91
199-K-123A,569931.1,147090.24,143.36
199-K-124A,569867.93,146991.67,143.32
199-K-125A,569712.87,147866,130.45
199-K-126,570574.73,148509.64,140.04
199-K-127,569539.23,147539,132.49
199-K-128,570009.53,147257.52,143.91
199-K-129,570283.65,148503.07,126.85
199-K-13,569037.72,146682.13,142.94
199-K-130,570478.99,148661.18,134.35
199-K-131,570662,148903.85,135.13
199-K-132,568495.12,146670.82,136.75
199-K-133,570560.09,148536.26,139.93
199-K-134,570600.09,148525.3,140.51
199-K-135,570589.3,148484.1,140.52
199-K-136,570549.02,148494.98,140.25
199-K-137,568653.37,146374.51,143.91
199-K-138,568395.22,146616.64,134.91
199-K-139,568551.39,146518.39,143.58
199-K-14,NA,NA,NA
199-K-140,568493.07,146493.66,143.27
199-K-141,569024.22,146818.49,142.32
199-K-142,569104.26,146870.94,142.58
199-K-143,570934.41,148088.28,136.49
199-K-144,569163.34,147265.96,127.18
199-K-145,569284.6,147425.66,126.2
199-K-146,570197.6,148379.78,129.16
199-K-147,570411.64,148558.07,135.78
199-K-148,570584.74,148767.86,138.86
199-K-149,570778.25,148970.74,140.67
199-K-15,568820.99,146981.42,125.41
199-K-150,570787.67,149051.93,139.79
199-K-151,570941.32,148686.44,140.51
199-K-152,570736.25,148585.89,140.68
199-K-153,570530.04,148210.08,138.13
199-K-154,570321.06,148027.01,137.93
199-K-155,570230.01,147950.01,137.84
199-K-156,569674.01,147270.91,140.85
199-K-157,569432.18,147167.94,139.23
199-K-158,568627.45,146164.41,146.23
199-K-159,570911.73,149159.61,139.64
199-K-16,569202.54,146720.18,124.19
199-K-160,570919.58,149116.02,139.97
199-K-161,570004.64,148202.3,127.24
199-K-162,569340,147459.97,126.15
199-K-163,570230.66,147947.93,138.56
199-K-164,571202.22,148903.74,141.34
199-K-165,568674.96,146342.42,146.21
199-K-166,568594.56,146342.97,145.28
199-K-167,568675.81,146267.56,145.47
199-K-168,568544.37,146513.63,143.48
199-K-169,569988.97,147554.98,142.61
199-K-17,NA,NA,NA
199-K-170,570009.01,147491.37,142.78
199-K-171,570544.03,147187.86,144.97
199-K-172,570871.69,147166.37,145
199-K-173,568674.07,146266.88,146.36
199-K-174,568915.38,146222.47,148.18
199-K-175,568882.72,146008.84,152.47
199-K-176,NA,NA,NA
199-K-177,NA,NA,NA
199-K-178,568963.01,146954.43,136.4
199-K-179,569847.25,147481.92,140.24
199-K-18,569353.68,147400.81,125.98
199-K-180,571116.08,147449.14,146.97
199-K-181,568849.75,146892.82,135.98
199-K-182,571185.32,148350.24,142.91
199-K-183,568302.28,146439.7,141.1
199-K-184,568618.68,146366.32,143.72
199-K-185,568574.92,146726.17,135.31
199-K-186,569209.65,146625.36,146.21
199-K-187,569499,146054.68,156.18
199-K-188,569386.9,146370.05,151.5
199-K-189,569150.27,146809.68,142.97
199-K-19,569458.51,147386.64,129.68
199-K-190,568835.28,146873.27,136.17
199-K-191,569711.2,146886.65,144.63
199-K-192,569393.17,147294.32,134.8
199-K-193,570641.99,146969.58,145.62
199-K-194,571315.65,147281.98,147.36
199-K-195,568850.08,146086.38,147.61
199-K-196,568433.3,146639.26,134.7
199-K-197,569348.77,147528.77,125.85
199-K-198,569304.19,147551.86,124.66
199-K-199,569339.76,147585.3,125.64
199-K-2,568950.7,146496.83,144.01
199-K-20,569520.51,147687.23,129.63
199-K-200,569426.14,147253.55,135.91
199-K-201,570092.13,148069.13,133.36
199-K-202,569101.45,146792.64,143.03
199-K-203,569212.43,146848.9,142.77
199-K-204,568648.34,146572.85,143.22
199-K-205,568845.67,146090.86,148.72
199-K-206,568734.33,146049.54,151.02
199-K-207,569409.77,146979.8,142.06
199-K-208,569291.76,147170.23,133.74
199-K-209,572552.36,147065.85,150.95
199-K-21,569769.9,147932.06,129.56
199-K-210,569058.13,147155.25,126.35
199-K-211,568988.54,147252.77,123.3
199-K-212,569954.44,148047.71,130.32
199-K-213,570701.18,147295.68,144.5
199-K-214,570943.17,147339.96,144.82
199-K-215,570398.8,148020.64,137.51
199-K-216,570644.23,148096.25,135.76
199-K-217,570934.44,148423.8,136.77
199-K-218,569170.66,146896.35,140.93
199-K-219,569269,146868.53,141.32
199-K-22,570023.69,148097.37,130.4
199-K-220,569356.26,146417.51,150.96
199-K-221,569129.42,146753.91,138.5
199-K-222,569186.78,146730.6,143.72
199-K-223,568781.07,146145.09,145.57
199-K-224,568735.26,146205.95,146.74
199-K-225,569281.56,146457.77,148.92
199-K-226,569186.87,147038.68,135.93
199-K-227,569538.69,146851.61,143.19
199-K-228,569393.12,146775.64,143.34
199-K-229,568867.99,146311.08,145.66
199-K-23,569081.84,146635.8,143.73
199-K-230,568738.15,146759.31,135.68
199-K-231,569511.98,146643.38,147.47
199-K-232,569245.51,147313.89,127.83
199-K-233,571519.2,148092.8,141.6
199-K-234,569005.78,146874.03,137.55
199-K-235,568829.62,146115.87,148.75
199-K-236,568856.97,146074.39,148.69
199-K-237,NA,NA,NA
199-K-238,569321.99,146973.92,142.07
199-K-239,569039.99,146693.01,143.41
199-K-24,568836.34,146932.69,143.4
199-K-240,569381.94,146378.11,151.32
199-K-241,NA,NA,NA
199-K-242,NA,NA,NA
199-K-243,NA,NA,NA
199-K-25,569140.41,147238.14,145.22
199-K-26,NA,NA,NA
199-K-27,569155.95,146763.79,143.27
199-K-28,569171.71,146772.76,143.06
199-K-29,569205.07,146790.12,143.49
199-K-3,569270.23,146169.63,151.93
199-K-30,569238.11,146780.96,143.13
199-K-31,568177.56,146591.11,126.73
199-K-32A,569024.15,147006.68,136.39
199-K-32B,569012.4,147004.81,136.77
199-K-33,568573.65,146713.25,136.28
199-K-34,568605.78,146501.94,143.73
199-K-35,568832.33,146110.68,151.79
199-K-36,569373.69,146390.47,151.38
199-K-37,570216.2,148226.54,135.68
199-K-38,568474.63,146642.93,135.53
199-K-39,569118.23,147012.32,135.52
199-K-4,569073.33,147253.84,124.5
199-K-40,569254.12,147228.04,127.17
199-K-41,569443.28,147270.05,133.64
199-K-42,570183.21,148202.24,131.25
199-K-43,570148.82,148171.53,NA
199-K-44,570134.83,148128.15,131.54
199-K-45,570101.95,148079.92,131.57
199-K-46,570050.85,148021.86,132.88
199-K-47,570009.62,147977.46,135.55
199-K-48,569893.97,147796.32,131.17
199-K-49,569857.49,147759.82,131.38
199-K-5,569392.55,146926.33,141.26
199-K-50,569746.69,147647.12,131.86
199-K-51,569610.18,147447.74,133.43
199-K-52,569517.16,147339.28,133.12
199-K-53,569411.44,147229.39,133.15
199-K-54,569389.65,147236.91,136.05
199-K-55,569643.71,147409.49,135.85
199-K-56,569903.15,147748.15,133.82
199-K-57,570175.59,148097.14,133.55
199-K-58,570053.99,148234.35,126.6
199-K-59,570268.23,148269.42,134.3
199-K-6,569711.48,146596.08,147.36
199-K-60,569997.09,148267.07,124.68
199-K-61,569961.38,148050.74,127.9
