"NAME"|"EVENT"|"VAL"|"TYPE"|"EASTING"|"NORTHING"
"699-94-41"|3/8/2016 10:32:00|116.022|"MAN"|577223.050|152111.680
"699-97-41"|3/8/2016 10:37:00|114.818|"MAN"|577217.500|153090.380
"199-H3-5"|3/8/2016 10:49:00|115.351|"MAN"|577454.697|152287.496
"199-H3-3"|3/8/2016 10:54:00|115.058|"MAN"|577562.091|152363.166
"199-H3-7"|3/8/2016 10:59:00|115.174|"MAN"|577931.740|152279.970
"199-H3-10"|3/8/2016 11:06:00|114.565|"MAN"|577545.140|152723.520
"199-H3-2A"|3/8/2016 11:09:00|114.853|"MAN"|577624.630|152750.040
"199-H3-2B"|3/8/2016 11:12:00|114.852|"MAN"|577628.271|152757.164
"199-H3-6"|3/8/2016 11:20:00|115.147|"MAN"|578266.470|152425.330
"699-89-35"|3/8/2016 11:33:00|114.294|"MAN"|579121.737|150543.514
"699-90-45"|3/8/2016 11:41:00|118.011|"MAN"|576169.250|151024.529
"699-91-46A"|3/8/2016 11:46:00|118.093|"MAN"|575910.950|151156.642
"699-96-52B"|3/8/2016 11:55:00|117.475|"MAN"|573910.160|152656.220
"699-99-41"|3/8/2016 12:12:00|115.556|"MAN"|577283.990|153590.740
"699-99-42B"|3/8/2016 12:25:00|115.546|"MAN"|577010.230|153761.020
"699-100-43B"|3/8/2016 12:31:00|115.852|"MAN"|576675.900|154008.650
"699-101-45"|3/8/2016 12:38:00|116.240|"MAN"|576032.400|154124.170
"699-101-48B"|3/8/2016 13:01:00|116.552|"MAN"|575283.678|154404.019
"699-99-44"|3/8/2016 13:12:00|115.969|"MAN"|576458.770|153592.400
"199-D4-13"|3/9/2016 8:37:00|117.726|"MAN"|572665.855|151424.474
"199-D4-19"|3/9/2016 8:42:00|118.017|"MAN"|572559.349|151282.037
"199-D5-134"|3/9/2016 8:50:00|117.984|"MAN"|573675.320|151862.460
"699-96-43"|3/9/2016 9:07:00|116.944|"MAN"|576761.453|152605.307
"199-H6-4"|3/9/2016 9:15:00|115.533|"MAN"|577771.590|151737.100
"199-H6-1"|3/9/2016 9:22:00|115.185|"MAN"|578236.557|152247.630
"199-H4-45"|3/9/2016 9:27:00|115.185|"MAN"|578156.386|152433.394
"199-H4-11"|3/9/2016 9:32:00|115.335|"MAN"|578141.906|152728.433
"199-H4-13"|3/9/2016 9:37:00|115.347|"MAN"|578219.304|152595.273
"199-H4-12B"|3/9/2016 9:47:00|115.389|"MAN"|578004.385|152918.467
"199-H4-15CS"|3/9/2016 9:53:00|115.426|"MAN"|577907.681|153059.983
"199-H4-15CQ"|3/9/2016 9:55:00|118.581|"MAN"|577907.681|153059.983
"199-H4-15CR"|3/9/2016 9:57:00|115.469|"MAN"|577907.681|153059.983
"199-H4-15CP"|3/9/2016 10:35:00|144.661|"MAN"|577907.681|153059.983
"199-H4-15B"|3/9/2016 10:45:00|115.307|"MAN"|577899.598|153059.548
"199-H4-10"|3/9/2016 10:53:00|115.431|"MAN"|577827.209|153155.813
"199-H4-5"|3/9/2016 11:08:00|115.256|"MAN"|577944.937|152939.783
"199-H4-8"|3/9/2016 11:21:00|115.095|"MAN"|577860.691|152921.704
"199-H4-6"|3/9/2016 11:25:00|114.828|"MAN"|577585.316|152888.391
"199-H5-1A"|3/9/2016 11:30:00|115.177|"MAN"|577650.080|152257.724
"199-H4-49"|3/9/2016 11:36:00|115.156|"MAN"|577713.830|152445.154
"199-H4-46"|3/9/2016 11:41:00|115.082|"MAN"|577883.861|152439.868
"199-H4-47"|3/9/2016 11:46:00|114.968|"MAN"|577891.179|152553.297
"199-H4-16"|3/9/2016 11:51:00|115.039|"MAN"|577981.910|152591.573
"199-H4-2"|3/9/2016 12:05:00|144.704|"MAN"|578093.552|152501.475
"199-H2-1"|3/9/2016 12:16:00|115.562|"MAN"|577752.310|153239.890
"199-D3-2"|3/11/2016 13:13:00|118.227|"MAN"|572453.955|151165.653
"699-88-41"|3/13/2016 14:15:00|117.260|"MAN"|577221.545|150333.764
"199-D5-145"|3/14/2016 9:09:00|117.679|"MAN"|573215.620|151396.280
"199-H4-13"|3/14/2016 9:31:00|115.221|"MAN"|578219.304|152595.273
"199-H4-83"|3/14/2016 10:10:00|115.159|"MAN"|578135.040|152634.010
"199-H4-5"|3/14/2016 10:43:00|115.266|"MAN"|577944.937|152939.783
"199-D5-103"|3/14/2016 10:43:00|119.042|"MAN"|573505.870|151460.870
"199-D5-15"|3/14/2016 11:36:00|118.613|"MAN"|573738.610|151673.750
"199-H1-46"|3/14/2016 12:02:00|115.324|"MAN"|576986.900|153456.950
"199-D5-38"|3/14/2016 12:17:00|117.505|"MAN"|572996.824|151545.593
"199-D4-23"|3/14/2016 12:47:00|117.666|"MAN"|572672.455|151592.870
"199-H4-10"|3/14/2016 13:29:00|115.334|"MAN"|577827.209|153155.813
"199-D4-22"|3/15/2016 8:05:00|117.188|"MAN"|572788.453|151539.293
"199-D5-126"|3/15/2016 9:32:00|117.825|"MAN"|573705.710|151843.280
"199-D5-123"|3/15/2016 10:20:00|118.620|"MAN"|573824.210|151639.410
"199-D5-16"|3/15/2016 10:43:00|118.544|"MAN"|573917.450|151652.510
"199-D5-43"|3/15/2016 11:18:00|118.516|"MAN"|573179.976|151269.430
"199-D4-62"|3/16/2016 7:48:00|117.829|"MAN"|572619.521|151351.066
"199-D4-25"|3/16/2016 9:10:00|117.535|"MAN"|572711.441|151476.238
"199-D8-72"|3/16/2016 10:10:00|116.962|"MAN"|573570.481|152211.774
"199-H4-45"|3/16/2016 11:44:00|115.228|"MAN"|578156.386|152433.394
"199-H4-91"|3/16/2016 12:12:00|115.261|"MAN"|578126.580|152524.100
"199-H4-90"|3/16/2016 13:08:00|115.059|"MAN"|577922.940|152592.590
"199-H3-2A"|3/16/2016 14:00:00|114.894|"MAN"|577624.630|152750.040
"199-D5-125"|3/21/2016 8:42:00|118.268|"MAN"|573667.390|151746.180
"199-D8-5"|3/21/2016 10:19:00|117.032|"MAN"|573537.146|152243.497
"199-D8-70"|3/21/2016 11:56:00|117.623|"MAN"|573942.097|152508.741
"199-H3-11"|3/21/2016 13:29:00|115.076|"MAN"|577786.740|152490.410
"199-D5-133"|4/1/2016 10:50:00|119.393|"MAN"|573731.550|151497.370
"199-D5-133"|4/1/2016 11:50:00|119.393|"MAN"|573731.550|151497.370
"199-D4-55"|4/11/2016 9:26:00|117.841|"MAN"|572659.029|151414.635
"199-D5-145"|4/11/2016 9:53:00|117.760|"MAN"|573215.620|151396.280
"199-D5-103"|4/11/2016 11:14:00|118.990|"MAN"|573505.870|151460.870
"199-D5-14"|4/11/2016 12:05:00|118.162|"MAN"|573789.632|151787.990
"199-D5-13"|4/11/2016 12:40:00|117.090|"MAN"|573535.527|151955.183
"199-D4-86"|4/13/2016 7:48:00|118.383|"MAN"|572389.064|151202.144
"199-D4-77"|4/13/2016 9:07:00|118.344|"MAN"|572513.333|151231.008
"199-D4-65"|4/13/2016 10:27:00|118.098|"MAN"|572594.767|151329.737
"199-D5-36"|4/13/2016 11:36:00|117.757|"MAN"|572909.823|151746.320
"199-D5-33"|4/13/2016 11:59:00|117.831|"MAN"|573095.030|151714.540
"199-D8-4"|4/18/2016 8:50:00|117.430|"MAN"|573447.185|152090.212
"199-D5-37"|4/18/2016 9:29:00|117.978|"MAN"|573092.236|151916.365
"699-90-37B"|4/18/2016 10:40:00|114.846|"MAN"|578474.693|151031.322
"699-97-43C"|4/18/2016 11:40:00|115.837|"MAN"|576857.310|152980.670
"699-97-45B"|4/18/2016 12:23:00|116.939|"MAN"|576049.340|152979.410
"199-D8-101"|4/20/2016 9:12:00|118.191|"MAN"|574069.460|152262.430
"199-H4-92"|4/20/2016 10:12:00|117.158|"MAN"|576723.300|152233.840
"199-D4-19"|4/21/2016 10:41:00|118.636|"MAN"|572559.349|151282.037
"699-88-41"|4/25/2016 10:58:00|117.265|"MAN"|577221.545|150333.764
"199-H5-16"|4/25/2016 12:09:00|117.323|"MAN"|576906.800|151646.310
"199-H4-6"|4/25/2016 13:33:00|115.101|"MAN"|577585.316|152888.391
"699-89-35"|4/27/2016 10:10:00|115.272|"MAN"|579121.737|150543.514
"699-97-60"|4/27/2016 11:11:00|117.664|"MAN"|575682.050|152794.990
"699-97-47B"|4/27/2016 12:32:00|117.543|"MAN"|575408.550|153265.290
"699-97-48C"|4/28/2016 11:07:00|117.641|"MAN"|575245.390|152909.660
"699-97-61"|4/28/2016 11:46:00|117.835|"MAN"|574891.510|152914.150
"699-100-43B"|4/29/2016 9:36:00|117.089|"MAN"|576675.900|154008.650
"699-101-45"|4/29/2016 10:18:00|117.450|"MAN"|576032.400|154124.170
"199-D4-92"|4/29/2016 10:22:00|118.101|"MAN"|572714.050|151486.310
"199-D4-26"|4/29/2016 10:59:00|118.125|"MAN"|572712.326|151488.878
"199-D4-93"|4/29/2016 11:45:00|118.138|"MAN"|572710.390|151491.200
"699-99-44"|4/29/2016 12:35:00|116.796|"MAN"|576458.770|153592.400
"199-D5-145"|5/4/2016 8:27:00|117.773|"MAN"|573215.620|151396.280
"199-N-14"|5/4/2016 13:47:00|119.088|"MAN"|571713.100|150243.370
"199-N-51"|5/4/2016 13:53:00|119.049|"MAN"|571796.100|150496.966
"199-N-50"|5/4/2016 14:00:00|119.046|"MAN"|572090.901|150298.790
"199-N-92A"|5/6/2016 8:40:00|119.209|"MAN"|571647.420|150383.528
"199-D5-133"|5/6/2016 11:01:00|119.603|"MAN"|573731.550|151497.370
"699-96-43"|5/6/2016 11:21:00|116.964|"MAN"|576761.453|152605.307
"699-96-44"|5/6/2016 11:23:00|116.844|"MAN"|576773.100|152608.210
"699-96-45"|5/6/2016 11:24:00|116.935|"MAN"|576768.170|152607.030
"199-H4-10"|5/6/2016 11:38:00|116.295|"MAN"|577827.209|153155.813
"199-H4-15B"|5/6/2016 11:44:00|116.127|"MAN"|577899.598|153059.548
"199-H4-15CQ"|5/6/2016 11:47:00|120.171|"MAN"|577907.681|153059.983
"199-H4-15CR"|5/6/2016 11:49:00|116.113|"MAN"|577907.681|153059.983
"199-H4-15CS"|5/6/2016 11:50:00|116.091|"MAN"|577907.681|153059.983
"199-H4-15CP"|5/6/2016 12:11:00|144.559|"MAN"|577907.681|153059.983
"199-H4-12B"|5/6/2016 12:17:00|116.237|"MAN"|578004.385|152918.467
"199-H4-11"|5/6/2016 12:23:00|116.167|"MAN"|578141.906|152728.433
"199-H4-13"|5/6/2016 12:27:00|116.117|"MAN"|578219.304|152595.273
"199-H6-1"|5/6/2016 12:30:00|115.723|"MAN"|578236.557|152247.630
"199-H4-45"|5/6/2016 12:34:00|115.794|"MAN"|578156.386|152433.394
"199-H4-65"|5/6/2016 12:44:00|115.841|"MAN"|577998.259|152787.285
"199-H4-16"|5/6/2016 12:48:00|115.593|"MAN"|577981.910|152591.573
"199-H4-47"|5/6/2016 12:52:00|115.400|"MAN"|577891.179|152553.297
"199-H3-2A"|5/6/2016 12:58:00|115.222|"MAN"|577624.630|152750.040
"199-H4-6"|5/6/2016 13:02:00|115.244|"MAN"|577585.316|152888.391
"199-H3-3"|5/6/2016 13:08:00|115.138|"MAN"|577562.091|152363.166
"199-H3-5"|5/6/2016 13:11:00|115.419|"MAN"|577454.697|152287.496
"199-H5-1A"|5/6/2016 13:15:00|115.276|"MAN"|577650.080|152257.724
"199-H4-46"|5/6/2016 13:19:00|115.519|"MAN"|577883.861|152439.868
"699-91-46A"|5/6/2016 13:26:00|118.104|"MAN"|575910.950|151156.642
"699-90-45"|5/6/2016 13:30:00|118.004|"MAN"|576169.250|151024.529
"699-90-37B"|5/6/2016 13:37:00|115.239|"MAN"|578474.693|151031.322
"699-89-35"|5/6/2016 13:42:00|115.136|"MAN"|579121.737|150543.514
"699-88-41"|5/6/2016 13:52:00|117.259|"MAN"|577221.545|150333.764
"199-H4-12A"|5/10/2016 8:02:00|115.919|"MAN"|578009.151|152912.729
"199-H4-84"|5/10/2016 8:59:00|115.758|"MAN"|577902.580|152848.730
"199-H3-10"|5/10/2016 9:51:00|114.790|"MAN"|577545.140|152723.520
"199-H3-5"|5/10/2016 10:20:00|115.430|"MAN"|577454.697|152287.496
"199-H3-7"|5/11/2016 7:52:00|115.625|"MAN"|577931.740|152279.970
"199-H3-11"|5/11/2016 8:18:00|115.396|"MAN"|577786.740|152490.410
"199-H3-3"|5/11/2016 8:54:00|115.150|"MAN"|577562.091|152363.166
"199-H2-1"|5/11/2016 10:38:00|116.294|"MAN"|577752.310|153239.890
"199-H3-6"|5/11/2016 12:00:00|115.855|"MAN"|578266.470|152425.330
"199-H4-11"|5/20/2016 8:11:00|115.667|"MAN"|578141.906|152728.433
"199-H4-65"|5/20/2016 9:24:00|115.643|"MAN"|577998.259|152787.285
"199-H4-8"|5/20/2016 10:07:00|115.761|"MAN"|577860.691|152921.704
"199-H4-16"|5/20/2016 10:57:00|115.545|"MAN"|577981.910|152591.573
"199-H4-47"|5/20/2016 11:51:00|115.438|"MAN"|577891.179|152553.297
"199-H4-49"|5/20/2016 12:34:00|115.362|"MAN"|577713.830|152445.154
"199-H4-46"|5/20/2016 13:05:00|115.534|"MAN"|577883.861|152439.868
"199-D3-5"|5/22/2016 7:53:00|118.751|"MAN"|572787.660|150994.540
"699-94-43"|5/22/2016 8:15:00|117.434|"MAN"|576625.600|152087.900
"699-94-41"|5/22/2016 9:05:00|116.073|"MAN"|577223.050|152111.680
"199-D2-6"|5/22/2016 9:17:00|118.692|"MAN"|573000.210|151119.860
"199-H6-4"|5/22/2016 9:43:00|115.747|"MAN"|577771.590|151737.100
"199-D5-40"|5/22/2016 9:54:00|118.431|"MAN"|573003.258|151272.017
"199-H6-3"|5/22/2016 10:23:00|115.990|"MAN"|578340.400|151929.350
"199-D2-11"|5/22/2016 10:24:00|119.429|"MAN"|573328.160|151120.730
"199-H6-1"|5/22/2016 11:03:00|115.757|"MAN"|578236.557|152247.630
"199-D5-97"|5/22/2016 11:49:00|118.456|"MAN"|573250.110|151302.470
"199-H4-85"|5/22/2016 11:49:00|115.629|"MAN"|577980.020|152880.810
"199-H5-1A"|5/22/2016 13:00:00|115.348|"MAN"|577650.080|152257.724
"199-D5-143"|5/23/2016 9:30:00|118.162|"MAN"|573701.530|151784.260
"199-D5-132"|5/23/2016 10:49:00|118.878|"MAN"|573875.350|151586.870
"199-D5-133"|5/23/2016 11:37:00|119.689|"MAN"|573731.550|151497.370
"199-D5-150"|5/23/2016 12:19:00|118.585|"MAN"|573429.420|151401.850
"199-D5-151"|5/23/2016 13:21:00|118.214|"MAN"|573312.030|151391.880
"699-95-48"|5/24/2016 7:42:00|118.036|"MAN"|575253.420|152323.050
"199-D5-103"|5/24/2016 8:30:00|119.245|"MAN"|573505.870|151460.870
"199-D5-152"|5/24/2016 9:19:00|118.369|"MAN"|573300.180|151349.100
"199-D5-18"|5/25/2016 10:00:00|119.167|"MAN"|573861.700|151325.180
"199-D5-106"|5/25/2016 10:52:00|119.331|"MAN"|573503.740|151597.970
"199-D5-149"|5/25/2016 12:15:00|118.055|"MAN"|573327.620|151461.820
"199-D5-147"|5/25/2016 13:30:00|118.125|"MAN"|572993.130|151380.780
"199-D5-142"|5/26/2016 8:54:00|119.117|"MAN"|573791.870|151563.260
"199-D8-71"|5/26/2016 10:28:00|117.942|"MAN"|573837.097|152429.388
"199-D6-3"|5/27/2016 7:54:00|118.672|"MAN"|574159.090|151643.850
"699-93-48A"|5/27/2016 8:27:00|118.197|"MAN"|575094.127|151795.301
"699-96-52B"|5/27/2016 9:03:00|117.809|"MAN"|573910.160|152656.220
"699-95-51"|5/27/2016 9:48:00|118.245|"MAN"|574439.500|152528.590
"699-95-45"|5/27/2016 10:37:00|117.821|"MAN"|576257.000|152556.280
"699-97-41"|5/27/2016 11:22:00|115.215|"MAN"|577217.500|153090.380
"699-98-46"|5/27/2016 12:12:00|117.281|"MAN"|575726.860|153365.630
"699-98-51"|5/31/2016 9:44:00|117.742|"MAN"|574339.320|153302.710
"699-99-41"|5/31/2016 10:37:00|115.920|"MAN"|577283.990|153590.740
"199-H4-87"|6/1/2016 8:12:00|115.237|"MAN"|577736.160|152667.790
"199-H4-88"|6/1/2016 8:56:00|115.415|"MAN"|577850.510|152833.590
"199-H4-89"|6/1/2016 9:38:00|115.580|"MAN"|577923.320|152893.980
"699-98-49A"|6/1/2016 11:02:00|117.710|"MAN"|574823.368|153310.153
"699-97-51A"|6/1/2016 12:26:00|117.771|"MAN"|574468.122|153122.092
"199-N-14"|6/3/2016 11:26:00|118.790|"MAN"|571713.100|150243.370
"199-D4-62"|6/10/2016 8:02:00|118.297|"MAN"|572619.521|151351.066
"199-D4-25"|6/10/2016 9:29:00|117.890|"MAN"|572711.441|151476.238
"199-H4-90"|6/13/2016 8:50:00|115.387|"MAN"|577922.940|152592.590
"199-H4-88"|6/13/2016 9:42:00|115.425|"MAN"|577850.510|152833.590
"199-H4-10"|6/13/2016 10:30:00|112.820|"MAN"|577827.209|153155.813
"199-H4-13"|6/13/2016 11:40:00|112.696|"MAN"|578219.304|152595.273
"199-H4-45"|6/13/2016 12:18:00|115.398|"MAN"|578156.386|152433.394
"199-H4-91"|6/15/2016 10:50:00|115.517|"MAN"|578126.580|152524.100
"199-H4-5"|6/15/2016 12:12:00|115.491|"MAN"|577944.937|152939.783
"199-H3-2A"|6/15/2016 12:48:00|115.219|"MAN"|577624.630|152750.040
"199-D5-145"|6/17/2016 7:36:00|117.939|"MAN"|573215.620|151396.280
"199-D5-103"|6/17/2016 9:15:00|119.268|"MAN"|573505.870|151460.870
"199-D5-15"|6/17/2016 10:11:00|118.862|"MAN"|573738.610|151673.750
"199-D4-23"|6/17/2016 10:50:00|117.779|"MAN"|572672.455|151592.870
"199-D3-2"|6/17/2016 11:21:00|118.592|"MAN"|572453.955|151165.653
"199-D4-22"|6/19/2016 7:41:00|117.510|"MAN"|572788.453|151539.293
"199-D5-151"|6/19/2016 8:53:00|118.248|"MAN"|573312.030|151391.880
"199-D5-38"|6/19/2016 9:01:00|117.784|"MAN"|572996.824|151545.593
"199-D5-43"|6/19/2016 9:25:00|118.808|"MAN"|573179.976|151269.430
"199-D5-151"|6/19/2016 9:53:00|118.248|"MAN"|573312.030|151391.880
"199-D5-126"|6/19/2016 11:16:00|118.094|"MAN"|573705.710|151843.280
"199-D5-16"|6/19/2016 12:09:00|118.785|"MAN"|573917.450|151652.510
"199-D5-123"|6/19/2016 12:45:00|118.872|"MAN"|573824.210|151639.410
"199-D8-70"|6/20/2016 8:24:00|117.791|"MAN"|573942.097|152508.741
"199-D8-54A"|6/20/2016 9:46:00|117.748|"MAN"|573781.170|152408.030
"199-D8-54B"|6/20/2016 10:21:00|117.848|"MAN"|573768.240|152398.650
"199-D8-5"|6/20/2016 10:58:00|117.225|"MAN"|573537.146|152243.497
"199-D8-72"|6/20/2016 11:21:00|117.215|"MAN"|573570.481|152211.774
"199-N-92A"|6/21/2016 7:57:00|118.477|"MAN"|571647.420|150383.528
"199-N-367"|6/21/2016 8:36:00|118.541|"MAN"|571611.380|150340.410
"199-N-366"|6/21/2016 9:13:00|118.554|"MAN"|571594.870|150317.840
"199-N-365"|6/21/2016 9:46:00|118.558|"MAN"|571583.770|150296.660
"199-N-364"|6/21/2016 10:14:00|118.548|"MAN"|571569.710|150273.490
"199-N-363"|6/21/2016 10:52:00|118.504|"MAN"|571554.650|150249.900
"199-N-362"|6/21/2016 11:22:00|118.486|"MAN"|571538.550|150228.080
"699-90-45"|6/22/2016 12:06:00|118.170|"MAN"|576169.250|151024.529
"699-92-49"|6/22/2016 12:14:00|118.275|"MAN"|575063.136|151647.471
"699-93-48A"|6/22/2016 12:21:00|118.230|"MAN"|575094.127|151795.301
"699-101-48B"|6/22/2016 12:43:00|117.036|"MAN"|575283.678|154404.019
"699-98-49A"|6/22/2016 13:08:00|117.673|"MAN"|574823.368|153310.153
"699-97-51A"|6/22/2016 13:14:00|117.726|"MAN"|574468.122|153122.092
"699-91-46A"|6/22/2016 13:24:00|118.131|"MAN"|575910.950|151156.642
"199-D5-18"|6/22/2016 13:34:00|119.241|"MAN"|573861.700|151325.180
"199-D5-19"|6/22/2016 13:39:00|119.281|"MAN"|573849.120|151243.190
"199-D5-17"|6/22/2016 13:43:00|119.547|"MAN"|573730.520|151322.830
"199-D5-133"|6/22/2016 13:47:00|119.714|"MAN"|573731.550|151497.370
"199-D5-16"|6/22/2016 13:56:00|118.802|"MAN"|573917.450|151652.510
"199-D5-15"|6/22/2016 14:01:00|118.886|"MAN"|573738.610|151673.750
"199-D5-13"|6/22/2016 14:09:00|117.306|"MAN"|573535.527|151955.183
"199-D8-5"|6/22/2016 14:14:00|117.281|"MAN"|573537.146|152243.497
"199-D8-4"|6/22/2016 14:17:00|117.385|"MAN"|573447.185|152090.212
"199-D4-6"|6/22/2016 14:23:00|117.708|"MAN"|572733.340|151577.919
"199-D4-18"|6/22/2016 14:25:00|118.802|"MAN"|572726.336|151570.930
"199-D4-17"|6/22/2016 14:29:00|117.836|"MAN"|572738.089|151558.433
"199-D4-22"|6/22/2016 14:36:00|117.498|"MAN"|572788.453|151539.293
"199-D5-125"|6/24/2016 11:57:00|118.498|"MAN"|573667.390|151746.180
"199-D5-152"|6/24/2016 13:27:00|118.436|"MAN"|573300.180|151349.100
"199-D2-6"|6/29/2016 16:44:00|118.676|"MAN"|573000.210|151119.860
"199-D5-40"|6/29/2016 17:00:00|118.453|"MAN"|573003.258|151272.017
"199-D5-43"|6/29/2016 17:05:00|118.839|"MAN"|573179.976|151269.430
"199-D4-7"|6/29/2016 17:12:00|117.749|"MAN"|572760.866|151551.254
"199-D8-102"|7/8/2016 7:54:00|117.202|"MAN"|573661.840|152076.090
"199-H4-15CQ"|7/14/2016 8:37:00|119.457|"MAN"|577907.681|153059.983
"199-D5-133"|7/17/2016 10:02:00|119.627|"MAN"|573731.550|151497.370
"199-D5-33"|7/19/2016 7:56:00|117.878|"MAN"|573095.030|151714.540
"199-D5-13"|7/19/2016 8:57:00|117.355|"MAN"|573535.527|151955.183
"199-D5-14"|7/19/2016 9:25:00|118.424|"MAN"|573789.632|151787.990
"199-D4-86"|7/19/2016 10:07:00|118.445|"MAN"|572389.064|151202.144
"199-D4-65"|7/19/2016 11:32:00|118.153|"MAN"|572594.767|151329.737
"199-D4-55"|7/19/2016 12:50:00|117.932|"MAN"|572659.029|151414.635
"199-D5-103"|7/20/2016 7:48:00|119.268|"MAN"|573505.870|151460.870
"199-D5-145"|7/20/2016 8:40:00|118.003|"MAN"|573215.620|151396.280
"199-D5-36"|7/20/2016 10:02:00|117.714|"MAN"|572909.823|151746.320
"199-D5-37"|7/20/2016 10:27:00|117.729|"MAN"|573092.236|151916.365
"199-D4-77"|7/20/2016 11:17:00|118.374|"MAN"|572513.333|151231.008
"199-D5-152"|7/21/2016 8:03:00|118.473|"MAN"|573300.180|151349.100
"199-D5-151"|7/21/2016 9:20:00|118.307|"MAN"|573312.030|151391.880
"199-D4-19"|7/21/2016 10:28:00|118.280|"MAN"|572559.349|151282.037
"199-D8-101"|7/21/2016 11:03:00|117.819|"MAN"|574069.460|152262.430
"199-D8-4"|7/21/2016 11:45:00|117.324|"MAN"|573447.185|152090.212
"699-97-60"|7/22/2016 8:07:00|117.410|"MAN"|575682.050|152794.990
"699-90-37B"|7/22/2016 9:04:00|115.028|"MAN"|578474.693|151031.322
"699-97-47B"|7/22/2016 9:42:00|117.643|"MAN"|575408.550|153265.290
"199-D4-26"|7/22/2016 10:59:00|117.795|"MAN"|572712.326|151488.878
"199-D4-92"|7/22/2016 11:44:00|117.757|"MAN"|572714.050|151486.310
"199-D4-93"|7/22/2016 12:22:00|117.761|"MAN"|572710.390|151491.200
"699-88-41"|7/24/2016 11:31:00|117.276|"MAN"|577221.545|150333.764
"699-89-35"|7/24/2016 12:40:00|114.319|"MAN"|579121.737|150543.514
"199-H4-88"|7/24/2016 13:24:00|115.240|"MAN"|577850.510|152833.590
"699-101-45"|7/28/2016 10:20:00|116.354|"MAN"|576032.400|154124.170
"699-100-43B"|7/28/2016 11:34:00|116.014|"MAN"|576675.900|154008.650
"199-H4-84"|8/5/2016 8:15:00|115.253|"MAN"|577902.580|152848.730
"199-H4-12A"|8/5/2016 9:03:00|115.189|"MAN"|578009.151|152912.729
"199-D5-149"|8/7/2016 10:51:00|118.038|"MAN"|573327.620|151461.820
"199-D5-133"|8/12/2016 12:46:00|119.670|"MAN"|573731.550|151497.370
"199-D2-6"|9/7/2016 6:39:00|118.499|"MAN"|573000.210|151119.860
"199-D5-40"|9/7/2016 6:44:00|118.410|"MAN"|573003.258|151272.017
"199-D5-43"|9/7/2016 6:51:00|118.819|"MAN"|573179.976|151269.430
"199-D4-22"|9/7/2016 7:02:00|117.446|"MAN"|572788.453|151539.293
"199-D5-133"|9/7/2016 7:12:00|119.636|"MAN"|573731.550|151497.370
"199-D5-15"|9/7/2016 7:17:00|118.842|"MAN"|573738.610|151673.750
"199-D5-16"|9/7/2016 7:23:00|118.784|"MAN"|573917.450|151652.510
"199-D5-19"|9/7/2016 7:31:00|119.297|"MAN"|573849.120|151243.190
"199-D5-18"|9/7/2016 7:34:00|119.235|"MAN"|573861.700|151325.180
"199-D5-17"|9/7/2016 7:39:00|119.539|"MAN"|573730.520|151322.830
"199-D8-5"|9/7/2016 7:50:00|116.698|"MAN"|573537.146|152243.497
"199-D8-4"|9/7/2016 7:55:00|116.979|"MAN"|573447.185|152090.212
"199-D5-13"|9/7/2016 8:08:00|117.081|"MAN"|573535.527|151955.183
"199-D4-7"|9/7/2016 8:25:00|117.374|"MAN"|572760.866|151551.254
"699-93-48A"|9/7/2016 9:38:00|118.133|"MAN"|575094.127|151795.301
"699-97-51A"|9/7/2016 9:48:00|117.409|"MAN"|574468.122|153122.092
"699-90-45"|9/7/2016 10:17:00|118.025|"MAN"|576169.250|151024.529
"699-91-46A"|9/7/2016 10:26:00|118.120|"MAN"|575910.950|151156.642
"199-D5-150"|9/7/2016 11:45:00|118.617|"MAN"|573429.420|151401.850
"199-N-14"|9/14/2016 11:03:00|117.906|"MAN"|571713.100|150243.370
"199-N-362"|9/16/2016 10:07:00|117.457|"MAN"|571538.550|150228.080
"199-N-185"|9/16/2016 10:57:00|117.432|"MAN"|571546.330|150237.980
"199-N-363"|9/16/2016 12:13:00|117.435|"MAN"|571554.650|150249.900
"199-N-364"|9/16/2016 12:58:00|117.766|"MAN"|571569.710|150273.490
"199-N-51"|9/19/2016 8:58:00|117.666|"MAN"|571796.100|150496.966
"199-N-332"|9/19/2016 9:26:00|117.365|"MAN"|571595.380|150314.300
"199-N-50"|9/19/2016 9:27:00|117.851|"MAN"|572090.901|150298.790
"199-N-365"|9/19/2016 10:02:00|117.467|"MAN"|571583.770|150296.660
"199-N-92A"|9/23/2016 7:51:00|117.213|"MAN"|571647.420|150383.528
"199-N-367"|9/23/2016 8:36:00|117.302|"MAN"|571611.380|150340.410
"199-N-366"|9/23/2016 9:11:00|117.342|"MAN"|571594.870|150317.840
"199-H4-85"|10/7/2016 9:07:00|114.369|"MAN"|577980.020|152880.810
"199-D8-102"|10/11/2016 9:43:00|116.627|"MAN"|573661.840|152076.090
"199-H4-84"|10/11/2016 11:50:00|114.546|"MAN"|577902.580|152848.730
"199-H4-88"|10/11/2016 12:27:00|114.702|"MAN"|577850.510|152833.590
"199-N-14"|10/16/2016 10:29:00|117.854|"MAN"|571713.100|150243.370
"199-N-51"|10/16/2016 10:42:00|117.734|"MAN"|571796.100|150496.966
"199-N-50"|10/16/2016 10:51:00|117.829|"MAN"|572090.901|150298.790
"199-N-92A"|10/16/2016 12:46:00|117.138|"MAN"|571647.420|150383.528
